,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21
1,1.9766146633237724e-05,-0.7500049181091439,0.3999886371082706,0.5000006815847966,1.878608879835042e-05,-0.7499818368257971,-0.49998146864638215,-0.3333167405017612,-8.664538270863886e-06,-8.233407910118729e-06,-1.3384235222346774e-06,-0.19998235956506694,0.2500171763692718,0.7500181999221791,0.20001852064365355,-0.5999802591352648,-0.2499999269845503,0.4999993244680532,0.6000051841750436,0.40002255360895056
2,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,,,,,,,,,,,,,,
3,2.1061850163484053e-05,0.5000108043836278,-0.1999847763224878,-0.19998713638514065,-0.19997967434885222,-0.19997961677922582,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.5,0.1,0.0001,sigmoid,,,,,,,,,,,,,,,,
