,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.37554198429985597,-0.09733393378804678,0.7930240465570204,-0.19235950737872276,-0.6970794998510774,-1.0920851042943092,0.3070471908840684,0.1026673000655487,-0.4127951935182894,0.2023758586960307,-0.10533395436712212,0.099774471241874
2,2014-04-28,2014-04-29,2014-04-30,2014-05-01,,,,,,,,
3,1.3881432624735535,0.10491034969837187,-0.30640535657735857,0.24264869839012082,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.1,0.5,0.1,linear,,,,,,,,
