,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.28357849400620605,0.49853554300867753,-0.2899092176413909,-0.48687041044440527,-0.6826990849697863,0.11119477094699803,-0.15251147373765583,0.09351125098311819,-0.496615730276293,0.5000000486083485,0.7029884133224185,-0.4999999540888682,0.100169991850108,0.10345351591841645,0.10349736999339942,0.0917579636594601,-0.3039458226064573,0.09743460214979915,-0.10462091717630795,0.08261896943884306
2,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,,,,,,,,,,,,,,
3,-0.4045345240923295,-0.30489493656818034,-0.30053975463338656,0.1072672079857826,-0.09717299082791886,0.10126987814728317,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.5,1.5,0.0001,rbf,,,,,,,,,,,,,,,,
