,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.10000002242017736,-1.480863909219159,-0.3540414175205022,1.4042120927108295,0.12431768331401383,-0.2866986436865018,0.3317224723461072,0.10335960365424146,1.23008297116463,0.18543520774978006,-0.09694586422043283,-0.6523813599281114,0.31223443006222684,0.4543030892360225,-0.7820461048976473,0.1378477221409753,-0.092248059890772,-0.9461398745529248,0.10000004624856107,0.16340464621533535
2,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,,,,,,,,,,,,,,
3,0.07894812867262235,0.3032965513593613,2.0960154095039734,0.8455880163085867,0.5066417061511386,-0.097577728101224,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.1,1,0.1,rbf,,,,,,,,,,,,,,,,
