Fold,MAE,MSE,RMSE,User
3,0.4393785916841947,0.269089881492513,0.5187387410754213,AS14.08
3,0.5544148292070553,0.4119121295388133,0.6418038092274096,AS14.09
3,0.4134671764989053,0.26434859802364813,0.5141484202286808,AS14.12
3,0.5065610003727739,0.388344978775196,0.6231733135935749,AS14.13
3,0.5630271063910589,0.43832324375678144,0.662059849074675,AS14.14
3,0.20735099211983063,0.09641450510448202,0.3105068519444974,AS14.15
3,0.46958212534586585,0.34270042482692836,0.5854062049781573,AS14.16
3,0.21260674999606233,0.09855011849437367,0.3139269317761279,AS14.17
3,0.3528785914466495,0.21987540716712908,0.46890874076639805,AS14.19
3,0.33353984805120934,0.1864506974291858,0.4317993717331995,AS14.20
3,0.18472304026285807,0.09128408701496422,0.30213256530034,AS14.23
3,0.38845416621158,0.3205783307063374,0.5661963711525687,AS14.24
3,0.4289140968991998,0.2801936960052893,0.5293332560923122,AS14.25
3,0.6688085492451986,0.5572074134942202,0.7464632700235292,AS14.26
3,0.3994428372037583,0.3214151747583634,0.566934894638144,AS14.27
3,0.5235638053328904,0.4097261915507715,0.6400985795569082,AS14.28
3,0.4393153439397397,0.3244644903714853,0.5696178459032734,AS14.29
3,0.18865665254138772,0.0840852304264678,0.2899745340999237,AS14.30
3,0.2734863903211511,0.1644441783576483,0.4055171739367499,AS14.31
3,0.529712005191379,0.5054373220764733,0.710941152330116,AS14.33
4,0.3335822813851492,0.18572933007134343,0.4309632583774903,AS14.01
4,0.5382820461107337,0.48442083842203315,0.6960034758692181,AS14.02
4,0.27831846418834866,0.1380105602015667,0.37149772570174194,AS14.03
4,0.3457171387142604,0.3501773162717053,0.5917578189358425,AS14.05
4,0.4477408839810279,0.2838058536068628,0.5327343180299752,AS14.06
4,0.8881894952507428,1.3245838619262729,1.1509056702989489,AS14.07
4,0.45314862503964676,0.2809008416409141,0.5300007940002677,AS14.08
4,0.6485157931292499,0.57132208868013,0.7558585110191788,AS14.09
4,0.38390622908069244,0.2117094946262436,0.4601190005055688,AS14.12
4,0.6633807049002699,0.7660943199133635,0.8752681417219317,AS14.13
4,0.46412775251600474,0.32505033289409024,0.5701318557089142,AS14.14
4,0.1939289839371392,0.08000478777157302,0.2828511760123564,AS14.15
4,0.34610004788353327,0.15912474918414007,0.398904436155002,AS14.16
4,0.15919107621715925,0.04021676989940925,0.20054119252514993,AS14.17
4,0.37099755695887976,0.24267952480546617,0.4926251361892389,AS14.19
4,0.2770223921623783,0.1490971883210313,0.38613105070821657,AS14.20
4,0.22588274002075195,0.08584818151260756,0.2929986032605063,AS14.23
4,0.3467257516425952,0.2656621869825666,0.51542427861187,AS14.24
4,0.4913605790389212,0.33809831053440337,0.5814622176327567,AS14.25
4,0.6805622355143228,0.5699098887551627,0.7549237635385196,AS14.26
4,0.4562069782312365,0.4665950653986894,0.683077642291628,AS14.27
4,0.5073828661883318,0.4010797059449254,0.633308539295757,AS14.28
4,0.3892442910567573,0.23805355660655736,0.4879073237886037,AS14.29
4,0.20832552319481257,0.09035345802290305,0.300588519446274,AS14.30
4,0.2833374521006709,0.17627674605067786,0.4198532434680931,AS14.31
4,0.342501589457194,0.22789120778145017,0.47737952174496356,AS14.33
