,Unnamed: 0,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
0,2014-03-27,7.0,-0.5,1.0,0.14829053656064528,0.07020498843104755,0.010771400462962962,0.0,0.0,0.05085178240740742,0.0,0.18181818181818185,0.0024003125,0.008573703703703703
1,2014-03-28,6.75,0.0,0.75,0.11218869731800768,0.12127334490970333,0.029404756944444436,0.0,0.0,0.04131218749999999,0.0,0.8181818181818182,0.04469377314814815,0.056357129629629674
2,2014-03-29,6.75,1.0,1.0,0.12607506942792832,0.11523835647437305,0.015255416666666669,0.0,0.0,0.013506990740740741,0.0011703472222222221,0.4545454545454545,0.011586331018518522,0.07586671296296299
3,2014-03-30,5.8,-0.2,0.25,0.0500026692883376,0.03570782408118248,0.009151712962962966,0.0,0.0,0.010584710648148149,0.0,0.09090909090909093,0.00548255787037037,0.009497685185185182
4,2014-03-31,6.4,0.4,0.4,0.07254649006645172,0.04450957176034099,0.007334571759259258,0.00012777777777777776,0.00019894675925925923,0.010875821759259259,0.008939803240740741,0.09090909090909093,0.004892141203703703,0.011042071759259258
5,2014-04-01,6.4,0.4,0.75,0.14079215484201238,0.10292371526912407,0.033898483796296314,0.0006409490740740742,0.0,0.03765552083333335,0.0007879513888888888,0.18181818181818185,0.00873909722222222,0.01544430555555555
6,2014-04-02,6.0,-0.4,0.3333333333333333,0.14706022748475056,0.1529565740790631,0.0268503125,0.0014872453703703705,0.004600717592592593,0.029946435185185194,0.00029756944444444443,0.2727272727272727,0.008785821759259255,0.00974145833333333
7,2014-04-03,5.4,0.4,0.0,0.1573412698412698,0.11647502316920845,0.03195341435185184,0.0015465277777777775,0.009815127314814813,0.048763854166666655,0.004326226851851853,0.2727272727272727,0.013828773148148144,0.02761710648148152
8,2014-04-04,6.5,0.75,0.6666666666666666,0.13877989048726838,0.08572111109616581,0.014409189814814812,0.0,0.006077974537037035,0.026989560185185186,0.019549965277777786,1.0,0.004160486111111111,0.014338344907407416
9,2014-04-05,6.2,0.0,0.4,0.15029831343020306,0.05632775463991696,0.002458796296296296,0.00045846064814814816,0.0,0.024158078703703702,0.0024778240740740737,0.3636363636363637,0.016850520833333334,0.01867106481481481
10,2014-04-06,6.25,0.25,0.75,0.08721111947339888,0.032616076392156086,0.0019210763888888886,0.0,0.0,0.012289803240740743,0.004008611111111112,0.0,0.007364872685185181,0.006569675925925926
