Unnamed: 0,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-04-06,6.6,0.0,0.2,0.16746382304680313,0.08851249999470177,0.009751469907407405,0.0006255208333333334,0.0,0.00019723379629629632,0.0,0.1111111111111111,0.0016870254629629627,0.02273923611111112
2014-04-07,6.6,0.2,0.2,0.14697043087965836,0.06410212963543559,0.009655011574074076,0.00041848379629629625,0.0,0.0006971064814814815,0.0,0.16666666666666666,0.0005114467592592591,0.010187314814814814
2014-04-08,7.0,0.6,0.6,0.1430965546015584,0.03741559026417909,0.010844560185185186,0.0007448148148148148,0.0002831944444444445,0.0035743749999999994,0.0,0.05555555555555555,0.0033242592592592594,0.017793587962962962
2014-04-09,7.0,0.2,0.6,0.2196603781442613,0.04629343749196441,0.02702988425925926,0.00031359953703703704,0.00014243055555555556,0.002658576388888889,0.0,0.05555555555555555,0.002750717592592593,0.014880208333333325
2014-04-10,7.2,0.4,0.6,0.20133600688258,0.1548281365577821,0.05286722222222219,0.0,0.0008279398148148147,0.003527581018518519,0.0,0.2777777777777778,0.0018407870370370366,0.030363530092592593
2014-04-11,7.8,0.6,1.2,0.2724467417320533,0.1591711458205073,0.06333887731481481,0.001834907407407407,0.0022151967592592588,0.0037202083333333327,0.0,0.6666666666666666,0.0018693865740740734,0.08588521990740743
2014-04-12,7.0,0.6,0.8,0.22101963704498265,0.0949430439814374,0.017506956018518517,0.00037332175925925933,0.00025542824074074075,0.00024417824074074066,0.0,0.2777777777777778,0.0,0.008036134259259258
2014-04-13,6.8,-0.6,1.0,0.3745078870731222,0.09580755787315193,0.004446134259259259,0.0,0.00016569444444444444,0.00034896990740740743,0.0,0.3333333333333333,0.005405497685185187,0.020625578703703715
2014-04-14,6.2,-0.8,0.0,0.12203956005680147,0.08276568286120893,0.01981495370370371,6.965277777777777e-05,0.00013111111111111111,0.005795162037037037,0.0,0.1111111111111111,0.002255532407407407,0.01915752314814815
2014-04-15,7.0,0.0,0.75,0.1627045190848325,0.02678339119586681,0.013233263888888895,0.0005708564814814813,0.0,0.0,0.0,0.05555555555555555,0.0003467013888888888,0.008731423611111112
2014-04-16,6.75,0.0,0.5,0.156894295258828,0.05393439814724304,0.02518865740740741,0.001815266203703704,0.0009664004629629627,0.0005116319444444443,0.0,0.16666666666666666,0.0011378819444444446,0.02217666666666666
2014-04-17,7.0,0.6,1.0,0.17579131226414704,0.0415160416563352,0.02345238425925927,0.0008011458333333332,0.00019740740740740732,0.000892488425925926,0.0,0.05555555555555555,0.0032166782407407404,0.01211447916666667
2014-04-18,6.8,0.2,0.8,0.08391203703703702,0.12273155091813323,0.03846171296296295,0.0,0.0,0.0026060879629629637,0.0,0.2222222222222222,0.022789571759259258,0.2266292592592593
2014-04-19,7.8,0.8,1.2,0.4626559157521546,0.02720074074687781,0.01663670138888889,0.0,0.0,9.291666666666666e-05,0.0,0.2222222222222222,0.00028157407407407417,0.012913888888888895
2014-04-20,8.0,1.2,1.6,0.4026460998855776,0.06572618056226663,0.03415715277777777,0.0,0.0010475578703703704,0.001690335648148149,0.0016546296296296296,0.0,0.0013642708333333332,0.026156099537037045
2014-04-21,6.4,0.2,0.4,0.12294231059851525,0.1038107060254724,0.030516261574074083,0.0008601504629629628,0.003075555555555555,0.0021663310185185184,0.0,0.16666666666666666,0.00939386574074074,0.05459938657407412
2014-04-22,7.0,0.0,1.0,0.14306033075740893,0.11156015045664933,0.027201840277777774,0.0,9.384259259259258e-05,0.0038836342592592603,0.0,0.2222222222222222,0.003234641203703703,0.027640231481481467
2014-04-23,7.0,0.8,1.0,0.14131944444444447,0.07605971065660316,0.03631368055555554,0.002851736111111111,0.005320659722222224,0.0004293287037037037,0.0,0.05555555555555555,0.000634837962962963,0.03823708333333335
2014-04-24,6.5,0.25,0.75,0.14166666666666666,0.06597815972511417,0.037088587962962966,0.0003715509259259259,4.638888888888889e-05,0.0002321412037037037,0.002207152777777778,0.05555555555555555,0.0018490277777777773,0.02317892361111111
2014-04-25,7.0,1.0,1.0,0.2280129928315412,0.0925566550951313,0.03752032407407406,0.0,0.0,0.0007899421296296298,0.0023449305555555554,0.6111111111111112,0.007262118055555556,0.05655724537037035
2014-04-26,7.0,0.3333333333333333,1.0,0.4806468133230302,0.10873601853571556,0.041970092592592594,0.0009876504629629632,4.649305555555555e-05,0.0012157638888888886,0.0021195138888888887,1.0,0.0006548032407407407,0.050275983796296254
2014-04-27,7.4,1.0,1.2,0.08819444444444445,0.047735092587493116,0.017632037037037036,0.0,0.0003035185185185185,0.002941446759259259,0.0,0.1111111111111111,0.005653194444444446,0.02114905092592592
2014-04-28,6.8,0.8,0.8,0.12152777777777775,0.062041203685932675,0.02027105324074074,0.0012195023148148148,0.0009977777777777776,0.00029438657407407414,0.0,0.1111111111111111,0.004993402777777778,0.021219988425925918
2014-04-29,7.0,0.3333333333333333,1.0,0.11588613406795227,0.04988458333743942,0.02447946759259258,0.001435798611111111,0.0002206712962962964,0.002252037037037037,0.0,0.3333333333333333,0.004133171296296296,0.016589490740740738
