,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,-0.12766031757754348,-0.1399563616429811,-0.16887138816151026,-0.046619116833347185,0.12477340313857077,-1.0363576893982493,-0.14058459476970864,-0.1065100575148481,0.4803082920211592,-0.30955193685103577,-0.31458463782531965,-0.12809707704504358,-0.3456698800987654,0.04499290962102975,-0.15984877971730072,0.03423511774477639,0.023792791407830194,-0.3880759315930211,-0.19817096944774804,-0.25615074381452985,0.18582903389884464,-0.3568891249798902,-0.23376774587460236,-0.8435818174403567,-0.3026603411426869,-0.4615854651862268,0.32907403142779934,-0.4806306723335023,-0.6903031794549452,-0.2997434460992041,-0.35909308473492274,-0.3185642352830653,-0.12818915102062967,-0.5378486835739,0.052547629014194186,-0.6570247091430979
1,-0.22442354202893977,0.050122348410449824,0.021400859320015897,0.07802972886290771,-0.04826514577676644,0.22056204094796605,0.10381145956079507,-0.2418962454925948,-0.15568831284366524,,,,,,,,,,,,,,,,,,,,,,,,,,,
