,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,-0.9847037434080468,-0.12604565811749602,0.8324320270075551,0.1803757472623282,0.07489303578973505,0.01022406315090496,0.6722491280689793,0.27945083914537516,0.8358297222177615,0.05611778776648002,-0.16676954440173475,-0.22720496165207216,0.6034627450518375,0.27055135991599233,1.115440081713798,0.677590068869244,0.07859484632557745,0.4662992086569364,0.9296411667346121,0.8507023599877463,1.056757517000836,0.44628768897092463,-0.048418107335798766,-0.3124960977045159,1.0253414529512455,1.0331337995380707,0.4309456964133265,1.0303340963093355,0.03205543230784791,-0.17627726896553497,0.02035484328104964,-0.3783250395723643,-0.5803574911204006,1.2208134982406973,-0.17944906696305907,-0.1832118923670123,-0.5841875220382651,-0.9848084374344559,0.08092780579020875,-0.2516460156663367
1,-0.38470374340804714,-0.5260456581174964,-0.36756797299244504,-0.46962425273767217,0.14155970245640326,0.6102240631509046,0.6722491280689793,0.8794508391453757,0.4358297222177612,0.22278445443314787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
