predict_day,user,window,true_mood,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
2014-04-11,AS14.17,2014-04-10-2014-04-10,7.2,6.75,1.0,1.0,0.1007738835024844,0.09407348379492766,0.039120289351851856,0.0005931944444444444,0.022378472222222227,0.0020021875,0.0,0.029143125000000013,0.006604224537037037
2014-04-12,AS14.17,2014-04-11-2014-04-11,7.2,7.2,0.4,1.0,0.2073736502423656,0.0423667013893525,0.0057394907407407394,0.0,0.016634201388888898,0.001633206018518518,0.0,0.011019039351851851,0.013080208333333327
2014-04-13,AS14.17,2014-04-12-2014-04-12,7.2,7.2,0.4,1.0,0.1659532018869328,0.05430074073374275,0.012973692129629628,0.0,0.012708194444444449,0.0,0.0,0.019538078703703703,0.013012673611111109
2014-04-14,AS14.17,2014-04-13-2014-04-13,7.0,7.2,-0.2,1.0,0.0756640189523358,0.09185010416364227,0.01610327546296296,0.0,0.02979234953703704,0.0023844212962962964,0.0,0.036117511574074085,0.0072516550925925925
2014-04-15,AS14.17,2014-04-14-2014-04-14,7.0,7.0,0.8,1.0,0.0851143385464617,0.018732534715974768,0.004390347222222221,0.0017228009259259258,0.0036987268518518523,0.003141504629629629,0.1,0.0,0.005312847222222221
2014-04-16,AS14.17,2014-04-15-2014-04-15,7.2,7.0,0.4,1.0,0.10223628470884813,0.09428959490248442,0.07575024305555557,0.00015192129629629632,0.01743627314814815,0.0009556944444444443,0.1,0.021266863425925927,0.012415856481481479
2014-04-17,AS14.17,2014-04-16-2014-04-16,7.0,7.2,0.8,1.0,0.11137417839840907,0.07110101854911552,0.04113534722222227,0.0006395486111111112,0.011844803240740744,0.0022721412037037037,0.3,0.008830266203703706,0.00825609953703703
2014-04-26,AS14.17,2014-04-25-2014-04-25,8.0,7.2,0.4,1.0,0.20366097979108125,0.046204490733367416,0.050537847222222224,0.004077743055555557,0.0038571296296296322,0.012911157407407406,0.5,0.017305231481481474,0.009884108796296295
2014-04-27,AS14.17,2014-04-26-2014-04-26,7.2,8.0,1.0,1.0,0.1868376213455872,0.02094335645713189,0.031129745370370363,0.0,0.0014423726851851852,0.0,0.1,0.0,0.008288032407407405
2014-04-28,AS14.17,2014-04-27-2014-04-27,6.75,7.2,1.0,1.0,0.10881482413902194,0.05775206018101285,0.03806611111111111,0.0,0.024780347222222214,0.00031615740740740736,0.2,0.01000048611111111,0.15762925925925925
2014-04-29,AS14.17,2014-04-28-2014-04-28,7.0,6.75,0.75,0.3333333333333333,0.09738745436440813,0.0604117823999237,0.02671291666666668,0.0029994444444444443,0.008910590277777778,0.009555347222222222,0.0,0.0155762037037037,0.003898738425925925
2014-04-30,AS14.17,2014-04-29-2014-04-29,7.0,7.0,0.8,1.0,0.11043061827109142,0.06249899303747549,0.024052210648148147,0.0,0.012301909722222223,0.019781180555555555,0.0,0.0186146875,0.005318958333333334
2014-05-01,AS14.17,2014-04-30-2014-04-30,8.0,7.0,1.0,1.0,0.12463316853668994,0.03801914351405922,0.038065439814814826,0.0,0.008785092592592596,0.004536388888888889,0.0,0.0012632986111111113,0.13334189814814815
2014-05-02,AS14.17,2014-05-01-2014-05-01,7.0,8.0,1.0,1.0,0.08234652506199254,0.07654026620090006,0.010657881944444444,0.0,0.000902997685185185,0.0,0.1,0.06223807870370372,0.003306377314814816
2014-05-03,AS14.17,2014-05-02-2014-05-02,7.25,7.0,1.0,1.0,0.2584648893316641,0.03295318288383658,0.013886863425925931,0.0,0.008272372685185188,0.01061695601851852,0.1,0.0,0.06831773148148143
