predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-03-24,AS14.03,2014-03-22-2014-03-23,8.0,0.30000000000000004,1.1,0.1458175035196489,7.8
2014-03-25,AS14.03,2014-03-23-2014-03-24,8.0,-0.4,1.2999999999999998,0.09549346040788936,7.8
2014-03-26,AS14.03,2014-03-24-2014-03-25,7.8,-0.5,1.2999999999999998,0.11175425397252951,8.25
2014-03-27,AS14.03,2014-03-25-2014-03-26,8.025,0.04999999999999999,1.1,0.11196074333189804,7.75
2014-03-28,AS14.03,2014-03-26-2014-03-27,8.0,0.375,0.75,0.09717447741951743,8.0
2014-03-29,AS14.03,2014-03-27-2014-03-28,7.875,-0.125,1.0,0.10393752083889865,8.6
2014-03-30,AS14.03,2014-03-28-2014-03-29,8.3,-0.35,1.55,0.13402831286885858,8.4
2014-03-31,AS14.03,2014-03-29-2014-03-30,8.5,-0.2,1.3,0.16401402651266472,7.4
2014-04-01,AS14.03,2014-03-30-2014-03-31,7.9,0.1,0.8,0.12414214993109375,7.6
2014-04-02,AS14.03,2014-03-31-2014-04-01,7.5,0.4,0.5,0.09052396237090983,7.4
2014-04-03,AS14.03,2014-04-01-2014-04-02,7.5,0.30000000000000004,0.5,0.08805123921661374,7.8
2014-04-04,AS14.03,2014-04-02-2014-04-03,7.6,0.1,0.8,0.08116229634345012,7.8
2014-04-05,AS14.03,2014-04-03-2014-04-04,7.8,0.1,1.2,0.08537150740812166,7.6
2014-04-06,AS14.03,2014-04-04-2014-04-05,7.699999999999999,0.7,1.2,0.10076724902294794,6.8
2014-04-07,AS14.03,2014-04-05-2014-04-06,7.199999999999999,0.7,0.9,0.09559997655743668,7.4
2014-04-08,AS14.03,2014-04-06-2014-04-07,7.1,0.2,0.9,0.11041797613713335,7.4
2014-04-09,AS14.03,2014-04-07-2014-04-08,7.4,0.30000000000000004,1.1,0.12394741287719707,7.8
2014-04-10,AS14.03,2014-04-08-2014-04-09,7.6,0.5,1.1,0.09797656113529321,7.4
2014-04-11,AS14.03,2014-04-09-2014-04-10,7.6,0.5,1.0,0.1000943162102082,7.6
2014-04-12,AS14.03,2014-04-10-2014-04-11,7.5,0.30000000000000004,1.0,0.11412724119348001,7.666666666666668
2014-04-13,AS14.03,2014-04-11-2014-04-12,7.633333333333334,0.26666666666666666,1.0,0.12361271277152502,7.4
2014-04-14,AS14.03,2014-04-12-2014-04-13,7.533333333333334,0.26666666666666666,1.0,0.10258744221874315,7.0
2014-04-15,AS14.03,2014-04-13-2014-04-14,7.2,0.1,0.9,0.08551690394200445,7.6
2014-04-16,AS14.03,2014-04-14-2014-04-15,7.3,0.1,0.8,0.1062256321195992,8.0
2014-04-17,AS14.03,2014-04-15-2014-04-16,7.8,0.5,0.9,0.11716158386816919,7.25
2014-04-18,AS14.03,2014-04-16-2014-04-17,7.625,0.525,0.875,0.12781370778365672,7.5
2014-04-19,AS14.03,2014-04-17-2014-04-18,7.375,0.125,0.875,0.10736766462588773,7.8
2014-04-20,AS14.03,2014-04-18-2014-04-19,7.65,0.3,0.9,0.14105292999440555,7.5
2014-04-21,AS14.03,2014-04-19-2014-04-20,7.65,0.425,0.9,0.17754120715667443,7.4
2014-04-22,AS14.03,2014-04-20-2014-04-21,7.45,0.225,1.0,0.0838492211273592,7.6
2014-04-23,AS14.03,2014-04-21-2014-04-22,7.5,0.30000000000000004,0.9,0.05685070974579728,7.0
2014-04-24,AS14.03,2014-04-22-2014-04-23,7.3,0.5,0.8,0.10662266689886749,7.4
2014-04-25,AS14.03,2014-04-23-2014-04-24,7.2,0.19999999999999998,0.9,0.11319540578649007,7.5
2014-04-26,AS14.03,2014-04-24-2014-04-25,7.45,-0.6,1.0,0.10608435522827608,7.5
