Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-04-02,7.5,0.25,0.75,0.09017666475035048,7401.755999565121,1.0,0.0,1127.6369999999995,786.3740000000003,1718.0780000000002,0.0,0.0,166.794,187.99,1459.598,150.55399999999997,0.0,71.206,0
2014-04-03,7.2,0.2,1.0,0.12420343137254902,7496.890001058576,1.0,1.0,1421.825999999999,2381.549,2304.94,0.0,0.0,36.243,227.182,1450.005,128.398,0.0,20.074,0
2014-04-04,7.0,-0.6,0.8,0.15983601774042955,4548.271001815796,1.0,1.0,266.793,713.275,1895.0529999999999,0.0,0.0,67.05900000000001,44.382,1153.222,0.0,0.0,0.0,0
2014-04-05,7.0,0.2,1.0,0.1891397978683,4252.7560007572165,3.0,3.0,242.997,1812.734,778.512,0.0,0.0,0.0,43.36600000000001,399.056,15.843,0.0,0.0,0
2014-04-06,7.25,0.25,1.25,0.03688805922779405,3759.111999511721,0.0,1.0,147.799,670.5129999999998,1823.665,0.0,0.0,0.0,101.225,538.17,0.0,0.0,0.0,0
2014-04-07,7.0,1.0,1.0,0.04899951284861772,8653.171000480648,0.0,0.0,167.16199999999995,935.6130000000003,1164.872,0.0,0.0,0.0,23.193,1230.794,0.0,0.0,0.0,0
2014-04-08,7.0,0.4,1.0,0.026065395166330985,10594.293999433516,3.0,1.0,2459.1079999999993,3043.116,2372.613,0.0,0.0,905.018,48.317,1393.5739999999994,282.70599999999996,206.937,16.049,0
2014-04-09,7.0,0.25,1.0,0.10923143184508,6714.672999620439,0.0,0.0,569.1419999999998,1714.0139999999994,4358.969000000001,0.0,0.0,378.202,91.72700000000002,813.3539999999997,265.7780000000001,0.0,4.0310000000000015,0
2014-04-10,6.75,1.0,1.0,0.1007738835024844,8127.948999881751,0.0,0.0,570.605,3379.9930000000004,2517.966000000001,0.0,0.0,51.251999999999995,186.31799999999998,1933.5,172.989,0.0,0.0,0
2014-04-11,7.2,0.4,1.0,0.2073736502423656,3660.483000040056,0.0,0.0,1072.6889999999996,495.8919999999998,952.045,0.0,0.0,0.0,39.482,1437.1950000000006,141.10899999999995,0.0,57.441,0
2014-04-12,7.2,0.4,1.0,0.1659532018869328,4691.583999395373,0.0,0.0,1124.2949999999996,1120.927,1688.09,0.0,0.0,0.0,39.148,1097.9880000000003,0.0,0.0,0.0,0
2014-04-13,7.2,-0.2,1.0,0.0756640189523358,7935.848999738691,0.0,0.0,606.3839999999999,1391.3229999999999,3120.5530000000012,0.0,0.0,0.0,55.028,2574.059,206.014,0.0,20.159000000000002,0
2014-04-14,7.0,0.8,1.0,0.0851143385464617,1618.4909994602206,1.0,0.0,459.02999999999986,379.3259999999999,0.0,0.0,0.0,148.85,49.45,319.57,271.426,0.0,0.0,0
2014-04-15,7.0,0.4,1.0,0.10223628470884813,8146.620999574655,0.0,1.0,1072.7299999999998,6544.821000000001,1837.457,0.0,0.0,13.126,852.4649999999997,1506.494,82.572,0.0,0.0,0
2014-04-16,7.2,0.8,1.0,0.11137417839840907,6143.1280026435825,2.0,1.0,685.2299999999996,3554.094000000004,762.9350000000003,0.0,0.0,55.25700000000001,46.701,1023.3910000000003,196.31300000000005,0.0,28.097,0
2014-04-17,7.0,0.4,1.0,0.116150874870911,4463.335999727246,0.0,2.0,366.358,1653.3190000000006,1243.039,0.0,0.0,0.0,43.743,1491.976,0.0,0.0,4.649,0
2014-04-18,7.0,1.0,1.0,0.18855451998494852,3577.131999731066,1.0,0.0,147.63500000000005,1356.6860000000004,2022.8970000000002,0.0,0.0,0.0,33.187,53.717,0.0,0.0,5.019,0
2014-04-19,7.0,1.0,1.0,0.16723933497618124,1341.7960014343253,0.0,0.0,52.38800000000001,979.826,0.0,0.0,0.0,0.0,43.58900000000001,265.539,0.0,0.0,0.0,0
2014-04-20,7.2,0.4,1.0,0.12116526023672415,9982.987000226967,0.0,0.0,415.23900000000003,3841.098,2299.942,0.0,0.0,256.297,43.05800000000001,2371.312,783.4639999999997,0.0,0.0,0
2014-04-21,7.4,0.4,1.0,0.0881963953222814,2261.7730002403264,1.0,0.0,126.5,3363.066,350.995,0.0,0.0,0.0,61.703,389.949,19.146,0.0,3.01,0
2014-04-22,6.6,0.6,1.0,0.050621498599439735,8438.16700053215,0.0,2.0,384.681,4934.477,2027.876,0.0,0.0,0.0,46.482,1561.5519999999995,72.05199999999998,0.0,0.0,0
2014-04-23,7.25,1.0,1.0,0.07183591337438762,9992.209000825886,1.0,0.0,681.8990000000001,3622.031999999999,2265.855,0.0,0.0,31.128,45.771,1197.9380000000006,467.853,0.0,0.0,0
2014-04-24,7.2,1.0,1.0,0.10981776234215576,8335.326000928882,1.0,0.0,15122.508999999998,2041.489,1305.8540000000005,0.0,2562.907,0.0,40.536,2004.7680000000007,289.2340000000001,0.0,0.0,0
2014-04-25,7.2,0.4,1.0,0.20366097979108125,3992.0679993629456,4.0,1.0,845.952,4366.47,1495.1719999999993,0.0,0.0,352.31700000000006,121.057,333.25600000000014,1115.524,0.0,8.035,0
2014-04-26,8.0,1.0,1.0,0.1868376213455872,1809.5059978961954,0.0,1.0,716.0859999999997,2689.609999999999,0.0,0.0,0.0,0.0,55.55799999999999,124.62100000000001,0.0,0.0,0.0,0
2014-04-27,7.2,1.0,1.0,0.10881482413902194,4989.77799963951,0.0,2.0,13619.168,3288.9119999999994,864.0419999999998,0.0,0.0,0.0,34.075,2141.0219999999995,27.316,0.0,0.0,0
2014-04-28,6.75,0.75,0.3333333333333333,0.09738745436440813,5219.577999353407,0.0,0.0,333.77199999999993,2307.9960000000005,1345.7839999999999,0.0,0.0,259.152,44.739,769.875,825.582,0.0,3.0789999999999997,0
2014-04-29,7.0,0.8,1.0,0.11043061827109142,5399.912998437882,0.0,0.0,459.55800000000005,2078.111,1608.3090000000002,0.0,0.0,0.0,35.562,1062.885,1709.094,0.0,0.0,0
2014-04-30,7.0,1.0,1.0,0.12463316853668994,3284.853999614717,0.0,0.0,11485.857000000002,3288.854000000001,109.14900000000002,60.552,0.0,0.0,44.38,759.0320000000003,391.944,0.0,34.883,0
2014-05-01,8.0,1.0,1.0,0.08234652506199254,6613.078999757765,0.0,1.0,270.61400000000003,920.841,13.036,0.0,5364.334000000002,0.0,8.033999999999999,78.01899999999998,0.0,0.0,15.057,0
2014-05-02,7.0,1.0,1.0,0.2584648893316641,2847.155001163481,1.0,0.0,5902.651999999997,1199.8250000000005,0.0,0.0,0.0,0.0,22.708,714.7330000000003,917.305,0.0,0.0,0
2014-05-03,7.25,-1.0,1.0,0.3363385812828156,3205.657999992369,7.0,3.0,633.3940000000001,1066.229,161.651,0.0,0.0,0.0,44.149,1463.1750000000006,10548.116000000002,0.0,9.029,0
