,Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2,2014-03-19,6.8,0.4,0.4,0.31563175685064315,8182.7570002079065,5.0,1.0,1554.558,2596.988999999999,196.13899999999995,0,0,0,105.536,47.815,567.1649999999997,0,0.0,0
3,2014-03-20,7.25,-0.5,0.75,0.2390249602103473,4360.33400130272,10.0,1.0,1777.9770000000005,2154.371,148.18,0,0,0,86.85700000000001,131.59799999999998,0.0,0,0.0,0
4,2014-03-21,7.5,-0.75,0.75,0.2896279249001075,11155.850999116892,10.0,1.0,2230.3030000000017,2858.4460000000013,459.604,0,0,0,37.944,388.02099999999996,442.296,0,0.0,0
5,2014-03-22,6.5,-1.0,-0.5,0.44604368683290135,7589.562002897264,25.0,1.0,1930.2659999999994,1852.2560000000005,662.9110000000003,0,0,0,43.20399999999999,408.667,780.617,0,0.0,0
6,2014-03-23,6.25,-1.0,0.0,0.2696971570335323,4528.527000665666,8.0,1.0,894.5060000000002,1839.8989999999994,388.098,0,0,0,61.865,171.99400000000003,1263.189,0,0.0,0
7,2014-03-24,6.4,0.2,-0.2,0.15612466250149995,2766.6489994525896,5.0,0.0,1073.4960000000003,3012.181,532.0129999999998,0,0,0,81.80799999999998,232.801,0.0,0,0.0,0
14,2014-03-31,7.2,-0.8,0.4,0.15637292366427655,4774.145999193192,14.0,2.0,1186.2989999999995,2481.322,354.96500000000015,0,0,0,81.741,2038.631,0.0,0,0.0,0
15,2014-04-01,7.4,-0.2,0.8,0.2619605321890545,3297.7379970550537,2.0,1.0,2790.014,1322.61,76.976,0,0,0,186.41299999999998,191.12099999999998,345.20000000000016,0,0.0,0
16,2014-04-02,6.4,-0.6,-0.2,0.31912056179963355,6883.828001737594,2.0,0.0,1964.21,2942.423,1021.454,0,0,0,128.744,317.901,0.0,0,0.0,0
17,2014-04-03,5.75,-0.25,0.0,0.3225058399099885,6814.30000090599,2.0,0.0,1269.2990000000011,3595.431,548.7869999999998,0,0,0,56.132,122.42099999999998,318.2940000000001,0,0.0,0
18,2014-04-04,6.4,-1.2,0.2,0.22727035660896044,3653.3700008392334,5.0,0.0,1121.6890000000003,2809.436,809.7279999999997,0,0,0,148.852,141.32000000000005,0.0,0,0.0,0
19,2014-04-05,7.4,0.0,0.6,0.3219197224805253,13067.926001548765,9.0,1.0,1957.0869999999984,2309.659,794.4839999999998,0,0,0,100.897,258.611,388.071,0,0.0,0
20,2014-04-06,4.5,-1.0,-1.25,0.21520952016085249,3649.967998504639,6.0,0.0,576.3849999999999,1224.322,618.9800000000002,0,0,0,30.011,391.54200000000014,0.0,0,0.0,0
21,2014-04-07,6.8,0.0,0.6,0.13652373439609958,6366.52699828148,2.0,0.0,1482.9479999999999,3761.179000000001,737.916,0,0,0,106.148,2008.184,0.0,0,0.0,0
22,2014-04-08,6.25,-0.25,0.5,0.261951037621564,4079.151999473573,10.0,1.0,1184.7779999999993,2265.855,193.48,0,0,0,134.434,636.2529999999998,0.0,0,0.0,0
23,2014-04-09,7.25,-0.5,0.25,0.24720984804489024,5757.426000595092,12.0,1.0,1427.0219999999995,2255.544999999999,627.2359999999999,0,0,0,61.39699999999999,294.321,0.0,0,0.0,0
24,2014-04-10,7.25,0.25,0.75,0.2607506038432932,7844.238998651504,1.0,1.0,1303.4519999999998,2726.237,695.324,0,0,0,141.214,566.807,525.113,0,2.045,0
25,2014-04-11,6.5,-0.5,0.5,0.4244814273084368,5810.030001163483,7.0,1.0,1548.1919999999993,2343.792999999999,700.7239999999997,0,0,0,136.128,319.64499999999987,630.9290000000002,0,0.0,0
26,2014-04-12,6.0,-2.0,-1.0,0.3783017333120428,3658.819001197815,6.0,1.0,1826.6679999999994,1516.7670000000005,0.0,0,0,0,11.015999999999998,157.19199999999995,362.18500000000006,0,6.985999999999999,0
27,2014-04-13,7.2,-0.6,0.4,0.28982011828279997,2174.870997667313,1.0,0.0,510.91299999999984,855.2189999999997,371.52,0,0,0,79.11200000000002,123.07099999999996,159.64600000000004,0,0.0,0
28,2014-04-14,8.0,0.75,1.0,0.18707405017212794,2773.0430009365086,8.0,7.0,809.9719999999996,1822.477,95.772,0,0,0,21.182,56.817,0.0,0,84.48800000000001,0
29,2014-04-15,7.25,-0.5,0.5,0.1736288831786874,701.2870004177098,14.0,1.0,98.26600000000002,445.917,19.658,0,0,0,0.0,25.386,0.0,0,0.0,0
30,2014-04-16,6.666666666666668,-0.3333333333333333,0.3333333333333333,0.3532763532763534,109.28399968147278,16.0,1.0,125.13299999999998,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0
31,2014-04-17,6.5,0.25,0.0,0.4700854700854705,41.23499965667722,10.0,7.0,2.0069999999999997,37.601,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0
