,Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
1,2014-03-21,7.8,-0.4,1.2,0.2122594681147313,9825.663999319073,3.0,2.0,945.1459999999997,3108.8079999999986,4282.085999999998,0.0,0.0,0.0,468.773,1685.4339999999993,0.0,61.8,87.215,0.0
2,2014-03-22,7.6,-0.8,1.0,0.22079067100843272,14524.601999759669,0.0,0.0,1295.8449999999996,8596.962999999998,2051.53,0.0,0.0,0.0,1093.0179999999998,1903.9470000000001,0.0,72.328,74.434,0.0
3,2014-03-23,7.8,-0.6,1.0,0.1212586113947738,16030.546999216067,0.0,0.0,931.757,4933.7170000000015,5675.065999999998,0.0,0.0,0.0,795.377,3174.869000000001,0.0,51.409,76.416,366.93700000000007
4,2014-03-24,7.8,-0.2,1.0,0.1440737345192111,15730.021999835972,0.0,0.0,1173.2820000000004,6090.127999999999,2959.934,194.072,0.0,137.45,1382.9049999999993,3555.0560000000005,0.0,15.109000000000002,94.495,15.07
5,2014-03-25,8.0,-0.2,1.0,0.1341467837134854,15856.781001091003,2.0,0.0,1776.0500000000006,9165.199,3057.9440000000004,25.429000000000002,0.0,0.0,544.635,2113.006,0.0,29.197,58.283,0.0
6,2014-03-26,6.8,0.2,0.6,0.20092126251271453,20322.225000381466,15.0,0.0,1436.0059999999994,7735.433000000003,2769.173,0.0,0.0,259.402,1142.6669999999995,3180.192,0.0,135.757,58.24100000000001,6.0870000000000015
7,2014-03-27,7.75,-0.75,1.0,0.16013329380691074,17837.597000122067,2.0,0.0,1377.2449999999994,8619.059000000001,3634.555000000001,13.057,0.0,36.242,256.43100000000004,3883.8240000000014,0.0,174.44799999999995,180.794,0.0
8,2014-03-28,7.8,0.0,1.0,0.24840717003596194,17672.089000940327,2.0,0.0,1420.606999999999,7677.405999999999,2125.7730000000006,13.088,0.0,68.523,397.424,2055.419,26.599000000000004,285.9980000000001,67.45100000000001,0.0
9,2014-03-29,8.4,-1.4,1.0,0.13252437397512365,17474.872000694268,2.0,0.0,745.6260000000003,9433.995999999996,4951.745999999999,0.0,0.0,225.14700000000002,105.20700000000001,1724.7480000000005,0.0,0.0,62.825,0.0
19,2014-04-08,7.8,-0.6,1.0,0.15902254583937586,16108.397998571396,0.0,0.0,3732.629,7115.139,3160.507,34.218,1472.1659999999995,0.0,777.092,1365.5009999999995,3.011,2.016,175.298,0.0
20,2014-04-09,7.75,-0.5,1.0,0.1609356614846201,18234.77799868584,3.0,5.0,2244.2130000000006,5892.1730000000025,4178.883,0.0,2545.215,4.011,1052.9620000000002,1530.4419999999998,0.0,18.276,29.163,0.0
21,2014-04-10,8.2,-1.0,1.0,0.13355324215618333,11401.835000991821,0.0,2.0,728.1710000000003,3685.3480000000013,3942.701,20.066000000000006,1052.935,0.0,406.338,1414.6050000000002,77.751,0.0,68.33200000000001,0.0
22,2014-04-11,7.666666666666668,-0.6666666666666666,0.6666666666666666,0.14675981409891745,19381.91399955749,4.0,0.0,2146.049,9989.649999999998,2982.0290000000005,30.910999999999998,2569.329,0.0,380.335,1846.805,0.0,0.0,91.215,8.032
23,2014-04-12,7.8,-1.0,1.2,0.06133414489008874,11779.19700098038,0.0,0.0,1093.529,3227.387,2885.993,0.0,2732.409,0.0,151.30599999999995,1787.5359999999994,0.0,0.0,8.045000000000002,0.0
24,2014-04-13,7.2,-1.6,1.0,0.07888284344373224,10114.311999320982,1.0,0.0,908.5019999999997,1882.3400000000006,3672.781,24.107,1933.5729999999999,47.282,216.451,1546.9390000000005,0.0,0.0,44.408,0.0
25,2014-04-14,7.75,-0.25,1.0,0.17082034310244307,12149.335000276566,0.0,0.0,1174.5090000000007,5890.583999999997,2595.635,0.0,676.145,0.0,168.32299999999995,1606.0529999999999,0.0,0.0,55.80000000000001,0.0
26,2014-04-15,7.6,-1.4,1.0,0.12232731674948595,15471.419999122625,4.0,0.0,1711.2539999999995,7380.061000000002,3118.429,77.43799999999997,212.981,108.721,3727.716,1677.341,51.313,0.0,59.11899999999999,0.0
27,2014-04-16,8.4,-0.4,1.4,0.1918537415998037,13415.650999307634,2.0,0.0,1477.2020000000007,6107.517999999997,3365.758,12.912,1259.8760000000002,0.0,113.209,1122.412,0.0,446.635,27.163,0.0
28,2014-04-17,7.6,-0.8,1.0,0.16125317321275245,19547.790001153942,0.0,0.0,1819.2890000000007,5486.983000000002,7976.674,95.558,1628.345,0.0,596.7669999999998,1798.0669999999998,0.0,120.06299999999999,45.539,0.0
29,2014-04-18,7.4,-1.2,1.0,0.04122046884938695,17662.450000286102,0.0,0.0,885.2760000000003,4684.188,6324.874999999999,40.49,540.616,0.0,1591.3249999999994,3108.953,0.0,63.287,14.052,0.0
30,2014-04-19,7.8,-1.2,1.0,0.0998534588835592,11295.799999713909,1.0,0.0,887.8829999999997,1809.4489999999998,4174.192,11.042,1289.663,0.0,107.617,2179.351,0.0,179.73699999999997,44.178,3.008
31,2014-04-20,7.75,-1.25,1.0,0.10913892761391042,13949.232999563214,0.0,0.0,844.212,4961.331,3333.78,0.0,1818.2020000000002,0.0,292.726,1295.8909999999996,0.0,0.0,113.437,0.0
32,2014-04-21,7.8,-1.6,1.0,0.11113403727863057,14151.794000864029,0.0,0.0,772.3499999999997,8696.816999999995,2859.4239999999995,12.13,4.021,0.0,71.548,2297.483000000001,0.0,1399.317,52.253,0.0
33,2014-04-22,8.0,-0.8,1.2,0.1486342325363091,10817.137999773022,2.0,3.0,1221.1410000000005,4569.821,1752.216,30.122000000000003,0.0,0.0,325.682,1347.8490000000004,0.0,504.445,96.384,0.0
34,2014-04-23,7.6,-1.4,1.0,0.09362551945885278,10317.379000425331,0.0,0.0,702.7959999999997,4899.343999999998,2684.6620000000007,117.295,94.59899999999999,0.0,133.042,2001.394,0.0,0.0,37.22,0.0
35,2014-04-24,8.2,-1.2,1.2,0.13419763007341504,11102.148002147678,0.0,0.0,569.4739999999998,5939.993,1552.34,55.163999999999994,9.124,0.0,72.65199999999999,2690.901,0.0,0.0,9.09,0.0
36,2014-04-25,7.5,-1.0,1.0,0.14113887003386047,14133.542001485815,0.0,0.0,2158.2469999999994,3796.9800000000014,5933.356,0.0,226.11900000000003,0.0,418.095,1301.4679999999996,130.664,90.645,77.39999999999998,0.0
37,2014-04-26,7.8,-1.2,1.0,0.34510378510378514,12684.299000740059,2.0,0.0,18136.64400000001,3989.128000000001,4088.948,0.0,0.0,11.033,370.916,1518.162,0.0,397.61800000000005,0.0,7.026
38,2014-04-27,7.8,-1.0,1.0,0.12608118646519642,12210.019000053408,1.0,0.0,1340.8460000000002,1761.215,5804.5999999999985,0.0,0.0,0.0,256.342,956.505,0.0,0.0,19.108,23.033
39,2014-04-28,8.0,-1.0,1.0,0.2036759696652048,13116.36799883843,2.0,2.0,3744.898000000001,2819.179000000001,4333.06,207.011,1069.191,5.184,211.68900000000002,2238.8140000000008,77.396,7.082999999999998,45.295,0.0
40,2014-04-29,8.0,-1.0,1.0,0.1709965409605352,14698.66799902917,0.0,1.0,2142.6420000000007,6910.946000000001,2525.1220000000008,42.246,644.11,0.0,384.05,1227.023,129.679,364.883,88.48700000000002,0.0
41,2014-04-30,7.8,-1.2,1.0,0.16108352027217282,13110.468000888823,6.0,0.0,4951.131999999997,5065.754999999999,2754.262,0.0,0.0,5.021,254.92700000000002,1821.866,142.656,251.987,102.61399999999999,0.0
42,2014-05-01,8.2,-1.0,1.0,0.16309989065219965,16552.01300096512,3.0,0.0,2410.5479999999993,6134.198999999998,3020.1359999999995,0.0,597.437,0.0,1100.8820000000003,1567.517,239.655,109.5,47.59,0.0
43,2014-05-02,8.0,-1.0,1.0,0.13587670842449234,17277.60699915885,2.0,0.0,1304.9919999999995,6586.020000000001,7085.824999999999,132.001,178.118,0.0,70.281,1737.9640000000006,171.87300000000005,11.042,123.998,0.0
44,2014-05-03,7.8,-1.2,1.0,0.1819733305036785,5492.0179998874655,3.0,0.0,403.891,1055.244,2766.216,0.0,26.189,0.0,85.76199999999999,1145.894,0.0,0.0,9.033,0.0
45,2014-05-04,7.8,-1.4,1.0,0.20972222222222212,4694.928000450136,0.0,0.0,678.1160000000001,621.3480000000002,2058.549,0.0,0.0,0.0,331.376,1005.251,0.0,0.0,0.0,0.0
