,Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
1,2014-04-01,7.5,0.0,0.0,0.12660997993345266,8599.743999242784,2.0,0.0,3753.811000000001,3027.9189999999994,11.341,72.65299999999998,456.72900000000004,0.0,110.383,2115.055,350.225,0.0,0.0,0.0
2,2014-04-02,6.8,-0.2,0.4,0.0432156771266439,11887.370000839235,2.0,0.0,2318.685,2724.0619999999994,884.173,274.499,63.556999999999995,0.0,104.937,3621.688000000002,160.134,0.0,580.748,45.055
3,2014-04-03,8.0,0.0,1.25,0.15111305136626185,9165.401001453405,0.0,0.0,6674.119999999996,2876.2009999999987,1003.647,37.822,0.0,0.0,83.416,2340.7870000000007,153.46499999999997,0.0,0.0,87.685
4,2014-04-04,5.75,-0.5,0.0,0.12490594575684992,13760.366001367569,3.0,0.0,3474.3719999999994,5675.670999999998,495.668,34.123999999999995,194.18400000000003,0.0,106.344,2740.811,236.293,11.044,163.92399999999995,57.53
5,2014-04-05,7.6,-0.8,0.8,0.027859790738960884,7930.456998109816,0.0,0.0,2074.759,1473.5320000000006,414.3859999999999,0.0,304.83,0.0,88.96900000000002,2144.604,0.0,8.355,545.1400000000001,5.05
6,2014-04-06,7.2,-0.6,0.6,0.012253036714243607,5941.9629995822925,0.0,0.0,886.4979999999997,1031.141,334.148,0.0,0.0,0.0,50.49500000000001,2795.492,0.0,21.088,0.0,0.0
7,2014-04-07,8.0,0.2,1.25,0.1116669789967582,11464.430001258852,0.0,0.0,11171.201000000001,2729.307999999999,1081.947,23.638,170.60100000000003,0.0,65.00200000000001,3634.214999999999,305.136,0.0,0.0,100.141
8,2014-04-08,7.8,-0.2,1.0,0.09885041974956743,7366.385003089905,0.0,0.0,5743.238999999998,3201.2989999999995,0.0,0.0,74.429,0.0,57.38999999999999,1976.0120000000006,120.94899999999998,19.102999999999998,0.0,54.05500000000001
9,2014-04-09,7.0,-1.0,1.0,0.2438468705912345,12251.725998640057,0.0,1.0,2656.331000000001,2147.7440000000006,230.748,93.374,4.021,0.0,214.173,1667.569,0.0,0.0,6.101,0.0
10,2014-04-10,7.0,-1.0,0.5,0.22384842747091244,8174.05499839783,0.0,0.0,3769.511000000003,2599.0080000000007,901.585,38.55799999999999,108.07600000000001,0.0,68.91600000000001,1479.6180000000006,692.413,0.0,3.012,0.0
11,2014-04-11,7.4,-0.6,0.0,0.3332305813491699,25290.746998786915,10.0,8.0,3681.911000000004,5391.553999999998,136.636,130.21200000000002,0.0,0.0,122.259,1602.8449999999993,1441.1970000000001,0.0,12.924,10.104
12,2014-04-12,7.8,-0.75,1.25,0.03719255598302549,11483.372000932695,0.0,0.0,3001.0440000000012,3099.4809999999993,471.004,46.519,986.146,0.0,73.032,3307.002,0.0,50.387,960.437,42.271
13,2014-04-13,7.2,-0.6,0.75,0.04242497739525186,9758.656001567842,2.0,0.0,1807.876,3783.5960000000014,258.271,0.0,378.55,0.0,49.88800000000001,2498.3569999999995,0.0,30.054,153.529,106.859
14,2014-04-14,6.8,-1.0,0.5,0.10611959993778808,10881.651001691816,0.0,1.0,5240.122000000005,5093.312000000002,38.196999999999996,45.42100000000001,94.11,0.0,58.63800000000001,1918.339,7.27,0.0,327.8590000000001,66.258
15,2014-04-15,6.8,-0.2,0.4,0.11725857496542645,9848.605000257488,0.0,0.0,3396.787000000001,3102.189000000001,0.0,153.30300000000003,943.384,0.0,104.31399999999998,3156.2919999999995,0.0,0.0,2.097,43.824
16,2014-04-16,6.2,0.6,-0.4,0.03589232647840624,10166.238999128343,0.0,0.0,3731.1520000000014,3213.132999999999,1455.42,76.49600000000002,4.053,0.0,55.21799999999999,3582.524000000001,0.0,0.0,0.0,79.236
17,2014-04-17,7.8,-0.5,0.75,0.10793741525463706,9490.893999099726,2.0,0.0,2333.571,2112.3540000000007,689.76,31.241999999999997,158.83100000000005,0.0,63.008,3298.565999999999,0.0,21.631999999999998,0.0,0.0
18,2014-04-18,5.8,-0.2,0.0,0.03475107975080799,10498.70799779892,0.0,0.0,2534.023999999999,2410.253000000001,233.807,204.44199999999995,974.711,0.0,51.486,1592.8890000000006,143.316,9.035,1304.114,71.178
19,2014-04-19,6.75,-0.5,0.3333333333333333,0.020545114412761075,6235.2129995822925,1.0,0.0,976.0549999999997,816.547,284.0440000000001,24.537,0.0,0.0,48.75100000000001,2019.8690000000006,202.421,18.08,1162.0819999999997,22.188000000000002
20,2014-04-20,7.8,-0.4,1.0,0.03128380739640309,5530.367001056672,0.0,0.0,821.7469999999997,172.10399999999996,278.96500000000003,0.0,211.4,0.0,46.487,1985.2899999999993,0.0,0.0,781.87,0.0
21,2014-04-21,8.0,-0.25,1.0,0.07565666982961561,4831.646000623702,0.0,0.0,1067.223,1165.481,57.39100000000001,0.0,67.43900000000001,0.0,46.431999999999995,1362.6459999999995,171.58300000000003,43.577,256.488,39.01
29,2014-04-29,7.0,-0.2,0.8,0.0,0.0,0.0,0.0,9.48,24.04600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
