predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-03-24,AS14.03,2014-03-22-2014-03-23,7.8,1,0,8.0,0.30000000000000004,1.1,0.1458175035196489,0.044513159728160626,0.011351950231481476,0.00021043981481481483,0.0009374884259259259,0.0,0.002569155092592593,0.5,0.032736776620370375,0.005665590277777778
2014-03-25,AS14.03,2014-03-23-2014-03-24,7.8,1,0,8.0,-0.4,1.2999999999999998,0.09549346040788936,0.06537258680633926,0.02190658564814813,0.0008193344907407407,0.0016627488425925928,0.0,0.001593778935185185,0.2272727272727273,0.0326934837962963,0.0034141087962962975
2014-03-26,AS14.03,2014-03-24-2014-03-25,8.25,1,0,7.8,-0.5,1.2999999999999998,0.11175425397252953,0.058096979165242785,0.02076061342592592,0.0031988425925925925,0.001541672453703704,0.0,0.0,0.45454545454545453,0.03043668402777778,0.006775000000000001
2014-03-27,AS14.03,2014-03-25-2014-03-26,7.75,1,0,8.025,0.04999999999999999,1.1,0.11196074333189804,0.04500630207773712,0.01504564236111111,0.003094236111111111,0.0009361111111111111,0.0,7.430555555555554e-05,0.36363636363636365,0.02145421875,0.006898015046296297
2014-03-28,AS14.03,2014-03-26-2014-03-27,8.0,0,1,8.0,0.375,0.75,0.09717447741951743,0.0420232002340533,0.012884554398148146,0.0005042881944444446,0.00019745949074074072,0.0,7.430555555555554e-05,0.22727272727272732,0.023203877314814818,0.004192505787037036
2014-03-29,AS14.03,2014-03-27-2014-03-28,8.6,0,1,7.875,-0.125,1.0,0.10393752083889865,0.03776663194376009,0.01083646412037037,0.0,0.00034515625000000003,0.0,0.0,0.31818181818181823,0.02896729166666666,0.005152760416666667
2014-03-30,AS14.03,2014-03-28-2014-03-29,8.4,0,1,8.3,-0.35,1.55,0.13402831286885858,0.03189718170574419,0.0063299016203703685,0.00028571180555555555,0.00026739583333333335,0.0,0.0,0.18181818181818182,0.03403367476851851,0.001758570601851852
2014-03-31,AS14.03,2014-03-29-2014-03-30,7.4,1,0,8.5,-0.2,1.3,0.16401402651266472,0.03373906249939292,0.007966151620370373,0.00028571180555555555,0.0001521064814814815,0.0,0.0,0.09090909090909093,0.026441215277777784,0.00018622106481481484
2014-04-01,AS14.03,2014-03-30-2014-03-31,7.6,1,0,7.9,0.1,0.8,0.12414214993109375,0.07504029513509183,0.03261752314814813,0.0004484432870370371,0.0001521064814814815,0.0,0.0,0.22727272727272732,0.021639363425925928,0.011938802083333335
2014-04-02,AS14.03,2014-03-31-2014-04-01,7.4,1,0,7.5,0.4,0.5,0.09052396237090983,0.07294003471870111,0.029655572916666647,0.0007878009259259262,0.0003616319444444445,0.0,0.0,0.27272727272727276,0.019247812500000003,0.015010526620370373
2014-04-03,AS14.03,2014-04-01-2014-04-02,7.8,1,0,7.5,0.30000000000000004,0.5,0.08805123921661374,0.03802103009350874,0.008867800925925927,0.0007180555555555555,0.0004698437500000001,0.0,0.00031333912037037034,0.18181818181818185,0.020879965277777773,0.00808947337962963
2014-04-04,AS14.03,2014-04-02-2014-04-03,7.8,0,1,7.6,0.1,0.8,0.08116229634345012,0.03285292824385344,0.008713784722222222,0.0007959606481481483,0.00010821180555555561,0.0,0.00031333912037037034,0.13636363636363638,0.023580231481481483,0.11846157986111111
2014-04-05,AS14.03,2014-04-03-2014-04-04,7.6,0,1,7.8,0.1,1.2,0.08537150740812166,0.03208443286242307,0.008618489583333331,0.0006908969907407408,3.566550925925926e-05,0.0,0.0,0.18181818181818182,0.02005049189814815,0.11708944444444445
2014-04-06,AS14.03,2014-04-04-2014-04-05,6.8,0,1,7.699999999999999,0.7,1.2,0.10076724902294794,0.04099598378356957,0.011079253472222222,0.00027363425925925916,0.0006519039351851853,0.0,0.0001139814814814815,0.40909090909090906,0.021223258101851848,0.005093472222222223
2014-04-07,AS14.03,2014-04-05-2014-04-06,7.4,1,0,7.199999999999999,0.7,0.9,0.09559997655743668,0.057182934013781724,0.010652471064814817,0.0,0.000616238425925926,0.0,0.0001139814814814815,0.2727272727272727,0.03778943287037038,0.0015863541666666667
2014-04-08,AS14.03,2014-04-06-2014-04-07,7.4,1,0,7.1,0.2,0.9,0.11041797613713335,0.06402890045333794,0.014570532407407407,0.0005103993055555557,0.0007215335648148147,0.0,0.0,0.09090909090909093,0.039050995370370385,0.0035131597222222213
2014-04-18,AS14.03,2014-04-16-2014-04-17,7.5,0,1,7.625,0.525,0.875,0.12781370778365672,0.05984417245619825,0.02026960069444445,0.0011035243055555555,0.00019204861111111104,0.0,0.0,0.36363636363636365,0.026856765046296305,0.012150416666666672
2014-04-19,AS14.03,2014-04-17-2014-04-18,7.8,0,1,7.375,0.125,0.875,0.10736766462588773,0.06516344329135282,0.018833327546296297,0.0009987037037037037,0.0010639120370370368,0.0,0.0,0.5454545454545454,0.031622581018518524,0.020875133101851857
2014-04-20,AS14.03,2014-04-18-2014-04-19,7.5,0,1,7.65,0.3,0.9,0.14105292999440555,0.04453504051323288,0.013664942129629631,0.0,0.0010639120370370368,0.0,0.00039950231481481477,0.49999999999999994,0.025296886574074074,0.010863171296296298
2014-04-21,AS14.03,2014-04-19-2014-04-20,7.4,1,0,7.65,0.425,0.9,0.17754120715667443,0.028536140043978336,0.012437355324074077,0.0,0.0,0.0,0.0005535358796296296,0.4545454545454545,0.009231440972222222,0.0035144444444444446
2014-04-22,AS14.03,2014-04-20-2014-04-21,7.6,1,0,7.45,0.225,1.0,0.0838492211273592,0.05502931134154403,0.0071534837962962975,0.00013422453703703708,0.0,0.0,0.0011217361111111111,0.3636363636363636,0.03208918981481482,0.007049728009259259
2014-04-23,AS14.03,2014-04-21-2014-04-22,7.0,1,0,7.5,0.30000000000000004,0.9,0.05685070974579728,0.05505398727263568,0.011855543981481484,0.00013422453703703708,0.00022886574074074083,0.0,0.0009677025462962963,0.13636363636363635,0.03679924189814815,0.004945688657407407
2014-04-24,AS14.03,2014-04-22-2014-04-23,7.4,1,0,7.3,0.5,0.8,0.10662266689886749,0.04494108217595903,0.019016574074074075,0.0009208506944444443,0.00022886574074074083,0.0,0.0,0.04545454545454546,0.027408142361111124,0.0015709953703703706
2014-04-25,AS14.03,2014-04-23-2014-04-24,7.5,0,1,7.2,0.19999999999999998,0.9,0.11319540578649007,0.05304416666704195,0.024853605324074074,0.0012238252314814813,0.0,0.0,0.0,0.04545454545454546,0.02396903356481482,0.0015107002314814814
2014-04-26,AS14.03,2014-04-24-2014-04-25,7.5,0,1,7.45,-0.6,1.0,0.10608435522827608,0.09118821759328795,0.062193964120370364,0.0005535706018518519,0.0010329745370370373,0.0,0.0,0.0,0.02940427083333333,0.0009720659722222223
2014-04-27,AS14.03,2014-04-25-2014-04-26,7.6,0,1,7.5,-0.625,1.0,0.18765493427743427,0.08306003471767459,0.04929640046296296,0.0002505960648148148,0.0010329745370370373,0.00011258680555555554,0.0,0.4090909090909091,0.03512721643518519,0.002867991898148148
2014-04-28,AS14.03,2014-04-26-2014-04-27,7.0,1,0,7.55,-0.825,1.0,0.16734716104664193,0.05081013309320919,0.00846449652777778,0.0,0.0,0.00011258680555555554,0.0031303935185185185,0.4090909090909091,0.058559334490740744,0.002617077546296296
2014-04-29,AS14.03,2014-04-27-2014-04-28,7.2,1,0,7.3,-1.4,1.0,0.07409028105001624,0.05009350115226375,0.021576464120370377,0.0001627141203703704,0.0,4.55787037037037e-05,0.0031303935185185185,0.04545454545454546,0.06296031828703705,0.0008124247685185185
2014-04-30,AS14.03,2014-04-28-2014-04-29,7.0,1,0,7.1,-1.0,1.0,0.10066216928301902,0.04071258679860168,0.026879646990740746,0.0029375636574074074,3.765046296296296e-05,4.55787037037037e-05,0.0,0.04545454545454546,0.02606970486111112,0.0008809375
2014-05-01,AS14.03,2014-04-29-2014-04-30,7.2,1,0,7.1,-0.8999999999999999,1.0,0.10419404452696765,0.04495305554320414,0.021159189814814815,0.002774849537037037,3.765046296296296e-05,0.0,0.0,0.0,0.017442228009259257,0.0013202372685185185
2014-05-02,AS14.03,2014-04-30-2014-05-01,7.6,0,1,7.1,-1.0,1.0,0.11304053771059502,0.045387343744988796,0.01705336226851852,0.0,0.0003539699074074074,0.0,0.000649537037037037,0.04545454545454546,0.029128153935185183,0.011828315972222225
2014-05-03,AS14.03,2014-05-01-2014-05-02,7.75,0,1,7.4,-1.0,1.2,0.13538287864346354,0.060047071761003254,0.012647291666666666,0.00025013888888888894,0.0003539699074074074,0.0,0.0009369965277777778,0.5454545454545454,0.04123638888888888,0.012385370370370375
2014-05-04,AS14.03,2014-05-02-2014-05-03,7.4,0,1,7.675,-0.8,1.2,0.13664792706553436,0.08138584491003445,0.01172704861111111,0.00025013888888888894,0.0,0.0,0.0007070717592592593,0.7272727272727273,0.0429935648148148,0.005008321759259258
2014-05-05,AS14.03,2014-05-03-2014-05-04,7.25,1,0,7.575,-0.8,0.9,0.10254066904232294,0.06065097801249339,0.006459803240740741,0.0,0.0,0.0,0.00041961226851851854,0.40909090909090906,0.034856076388888886,0.0037179108796296283
