predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,travel,weather,gsm,amusement,system
2014-04-08,AS14.27,2014-04-06-2014-04-07,7.6,1,0,7.3,0.0,0.5,0.08263888888888887,0.048203807859509104,0.02746318287037038,0.009613987268518519,0.0010094328703703704,0.00014741898148148147,0.1388888888888889,0.0014909375,0.00960279513888889
2014-04-09,AS14.27,2014-04-07-2014-04-08,7.0,1,0,7.6,0.2,0.8,0.07777777777777778,0.0420440682768822,0.022358188657407414,0.008178096064814816,0.0013833101851851853,0.0,0.0,0.0021825347222222224,0.01026862268518519
2014-04-10,AS14.27,2014-04-08-2014-04-09,7.4,1,0,7.3,-0.09999999999999998,0.8,0.09166666666666669,0.04663989583513251,0.023270341435185183,0.009711614583333333,0.002130133101851852,0.0,0.0,0.002039021990740741,0.010747025462962965
2014-04-11,AS14.27,2014-04-09-2014-04-10,5.8,0,1,7.2,0.1,0.6000000000000001,0.11857638888888888,0.05195311342814454,0.027533709490740743,0.009792193287037038,0.0017812037037037037,0.0,0.1111111111111111,0.001829884259259259,0.010833113425925921
2014-04-12,AS14.27,2014-04-10-2014-04-11,7.0,0,1,6.6,0.1,-0.09999999999999998,0.10538194444444446,0.03853879051351988,0.015290995370370375,0.011324201388888889,0.0006966493055555557,0.0,0.1388888888888889,0.0019365393518518516,0.010312581018518514
2014-04-13,AS14.27,2014-04-11-2014-04-12,8.75,0,1,6.4,0.325,-0.04999999999999999,0.08144755747126436,0.037438616908534825,0.013465428240740745,0.014136093749999998,0.0,0.0,0.1388888888888889,0.0015264872685185188,0.018704571759259252
2014-04-14,AS14.27,2014-04-12-2014-04-13,7.6,1,0,7.875,0.375,1.0,0.10715397509578545,0.03460555556195755,0.013690347222222229,0.011680989583333336,0.0,0.0,0.19444444444444442,0.0010356365740740742,0.018429184027777774
2014-04-15,AS14.27,2014-04-13-2014-04-14,7.2,1,0,8.175,-0.15000000000000002,1.15,0.10903975095785443,0.01983701388317126,0.0072275925925925945,0.004639791666666668,0.0,0.00016983217592592592,0.08333333333333333,0.0005786631944444445,0.006415439814814815
2014-04-16,AS14.27,2014-04-14-2014-04-15,7.8,1,0,7.4,-0.7,0.7,0.08558597337006428,0.032158871519344816,0.015075324074074076,0.006533721064814815,0.0017026331018518517,0.00016983217592592592,0.0,0.0012248726851851852,0.0070531134259259245
2014-04-17,AS14.27,2014-04-15-2014-04-16,7.6,1,0,7.5,-1.0,0.8,0.10422509568565719,0.06407676505131854,0.02748250578703704,0.01122269675925926,0.013587777777777778,0.0,0.0,0.0014744386574074074,0.00968353587962963
2014-04-24,AS14.27,2014-04-22-2014-04-23,7.6,1,0,7.9,-0.5,0.8,0.0841909473844634,0.04384760995567947,0.01556642939814815,0.009034820601851852,0.006861221064814815,0.0,0.33333333333333337,0.004017598379629629,0.007626475694444447
