predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
2014-05-15,AS14.24,2014-05-13-2014-05-14,6.4,1,0,6.35,-0.625,0.175,0.058224941070155405,0.06640881943895863,0.03775501736111112,8.174189814814814e-05,0.0035081365740740745,0.00013425925925925926,0.3125,0.0015444097222222222,0.025035156250000003
2014-05-16,AS14.24,2014-05-14-2014-05-15,7.0,0,1,5.800000000000001,-0.4,0.0,0.05833402443260366,0.08545531250812391,0.05080578703703703,0.00022696180555555555,0.004223402777777779,0.00013425925925925926,0.65625,0.0008194965277777777,0.027676412037037034
2014-05-17,AS14.24,2014-05-15-2014-05-16,7.6,0,1,6.7,0.1,0.7,0.038153976405919665,0.07751413775125035,0.0419996585648148,0.00022696180555555555,0.004588825231481481,0.0,0.5,0.0,0.01640560185185185
2014-05-18,AS14.24,2014-05-16-2014-05-17,7.2,0,1,7.3,-0.2,1.0,0.02593197584269281,0.05633672455256737,0.02991879050925926,0.0,0.004792274305555554,0.0,0.125,0.0,0.01768071180555556
2014-05-19,AS14.24,2014-05-17-2014-05-18,7.4,1,0,7.4,-0.30000000000000004,0.8,0.02839420725917486,0.06356641204544791,0.043179930555555565,0.0,0.0027511921296296295,0.0,0.21875,6.884837962962963e-05,0.021099675925925928
2014-05-20,AS14.24,2014-05-18-2014-05-19,7.0,1,0,7.300000000000001,0.024999999999999994,0.675,0.017361111111111105,0.051283339125414676,0.03426106481481482,0.0,0.0035542361111111113,0.0,0.25,0.00013852430555555553,0.010822256944444442
2014-05-21,AS14.24,2014-05-19-2014-05-20,6.2,1,0,7.2,0.125,0.875,0.026247494521224483,0.03407625578481842,0.019376597222222222,0.0,0.004550081018518519,0.0,0.25,6.967592592592591e-05,0.009388136574074075
2014-05-22,AS14.24,2014-05-20-2014-05-21,6.6,1,0,6.6,0.1,0.7,0.047775272299002275,0.030392476844566835,0.015473165509259257,0.0,0.002584369212962963,0.0,0.25,4.862268518518519e-05,0.01155386574074074
2014-05-28,AS14.24,2014-05-26-2014-05-27,6.6,1,0,6.6,0.65,0.8333333333333333,0.03356744063792693,0.03609605325316939,0.01735470486111111,0.0,0.001958495370370371,0.0,0.1875,0.0,0.010058182870370365
2014-05-29,AS14.24,2014-05-27-2014-05-28,7.0,1,0,6.4,0.25,0.5833333333333333,0.08131137766532189,0.0806310474624236,0.021662170138888888,0.0,0.0018959085648148153,0.0031509722222222212,0.5,0.0,0.018679994212962958
2014-05-30,AS14.24,2014-05-28-2014-05-29,7.4,0,1,6.8,-0.2,0.65,0.05839756229828406,0.08248418981416357,0.030110677083333325,0.0,0.0018746296296296297,0.0031509722222222212,0.375,0.0,0.023716429398148147
2014-05-31,AS14.24,2014-05-29-2014-05-30,7.0,0,1,7.2,-0.1,1.0,0.027128032411615988,0.057410925928917195,0.038546122685185175,0.0,0.0025999074074074075,0.0,0.375,0.0,0.016519247685185187
2014-06-01,AS14.24,2014-05-30-2014-05-31,6.833333333333332,0,1,7.2,0.6,1.1,0.1241019049527107,0.042995387737949683,0.025249427083333335,0.0,0.0014594733796296296,0.0,0.375,0.0,0.010852256944444446
2014-06-02,AS14.24,2014-05-31-2014-06-01,6.75,1,0,6.916666666666666,0.0,0.8333333333333333,0.12994115690250577,0.038877309019918795,0.016978067129629633,0.0,0.004397962962962964,0.0,0.15625,0.0,0.015372714120370369
2014-06-03,AS14.24,2014-06-01-2014-06-02,7.8,1,0,6.791666666666666,-0.33333333333333337,0.8333333333333333,0.04320524539630773,0.05486984953008315,0.027681134259259266,0.0,0.009003686342592592,0.0,0.1875,0.0012271412037037038,0.014891255787037032
2014-06-04,AS14.24,2014-06-02-2014-06-03,7.0,1,0,7.275,0.3666666666666667,1.0,0.06526234107454623,0.06358660300710685,0.037102337962962965,0.0,0.005037233796296295,0.0,0.34375,0.0012271412037037038,0.014883090277777775
2014-06-05,AS14.24,2014-06-03-2014-06-04,7.0,1,0,7.4,0.45,1.0,0.06893089891865799,0.06795739582843249,0.048589820601851845,0.0,0.0008304571759259257,0.0,0.375,0.0,0.013290156249999997
2014-06-06,AS14.24,2014-06-04-2014-06-05,7.5,0,1,7.0,0.25,1.0,0.09936378817896943,0.04395515624295783,0.031353263888888885,0.0,0.0013941087962962965,0.0013063483796296295,0.40625,0.0,0.01420102430555556
