,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.36258080781353996,0.298944730961785,2.224061153215012,0.9740611532150121,0.17406115321501225,-1.6926055134516549,0.5740611532150117,-0.5259388467849879,0.17406115321501225,0.4740611532150121,-0.025938846784987923,0.7240611532150121,-0.6259388467849876,0.7740611532150119,0.37406115321501243,0.17406115321501225,0.9740611532150121,-3.025938846784988,0.5740611532150117,-0.025938846784987923,-0.025938846784987923,-0.4259388467849883,-2.692605513451655,-0.6259388467849876,-0.025938846784987923,0.7240611532150121,-1.025938846784988,-1.025938846784988,-1.025938846784988,0.17406115321501225,-0.3592721801183201,1.974061153215012
1,-2.737419267245645,-0.10105540970295213,0.4740611205754899,0.17406112057549006,-0.02593887942451012,-1.2759388794245101,-2.2259388794245103,-0.8259388794245099,,,,,,,,,,,,,,,,,,,,,,,,
