,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.5728234783509185,-1.5482230406517425,0.02615301411380866,-0.3738469858861917,-0.7738469858861912,1.0261530141138087,-0.47384698588619134,-0.22384698588619134,0.426153014113809,0.426153014113809,0.02615301411380866,-0.17384698588619152,1.0261530141138087,-0.3071803192195235,0.7761530141138087,0.5261530141138087
1,-0.8728234783509183,-0.29822304065174254,0.3594863474471408,0.5261530141138087,,,,,,,,,,,,
