predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-04-15,AS14.25,2014-04-11-2014-04-14,6.9375,-0.06250000000000003,0.425,0.08239075804884757,6.5
2014-04-16,AS14.25,2014-04-12-2014-04-15,6.625,-0.06250000000000003,0.3,0.06375295113049753,7.2
2014-04-17,AS14.25,2014-04-13-2014-04-16,6.675,0.03749999999999999,0.30000000000000004,0.07894260975628412,6.5
2014-04-18,AS14.25,2014-04-14-2014-04-17,6.65,0.1375,0.2,0.09973611903637984,6.25
2014-04-19,AS14.25,2014-04-15-2014-04-18,6.6125,-0.075,0.15,0.09539381030073152,7.5
2014-04-20,AS14.25,2014-04-16-2014-04-19,6.8625,-0.2,0.15,0.11423490705011433,6.8
2014-04-21,AS14.25,2014-04-17-2014-04-20,6.7625,-0.25,0.0,0.09481379538219316,7.4
2014-04-22,AS14.25,2014-04-18-2014-04-21,6.987500000000001,-0.35,0.2,0.08702392598664258,8.25
2014-04-23,AS14.25,2014-04-19-2014-04-22,7.487500000000001,-0.22499999999999998,0.45,0.10051763384022264,6.5
2014-04-24,AS14.25,2014-04-20-2014-04-23,7.2375,-0.1625,0.45,0.08047414790478921,6.0
2014-04-25,AS14.25,2014-04-21-2014-04-24,7.0375,-0.4625,0.45,0.09500722539016933,6.25
2014-04-26,AS14.25,2014-04-22-2014-04-25,6.75,-0.425,0.1875,0.08615305872350267,7.0
2014-04-27,AS14.25,2014-04-23-2014-04-26,6.4375,-0.3625,0.1875,0.09698656076914766,7.4
2014-04-28,AS14.25,2014-04-24-2014-04-27,6.6625,-0.2375,0.3875,0.08355090393860447,7.2
2014-04-29,AS14.25,2014-04-25-2014-04-28,6.9624999999999995,0.0625,0.48750000000000004,0.09243935515242334,6.0
2014-04-30,AS14.25,2014-04-26-2014-04-29,6.9,-0.175,0.4,0.0993780603865831,6.2
