predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-04-05,AS14.28,2014-04-01-2014-04-04,7.0125,-0.175,0.4125,0.11146116354580209,7.6
2014-04-06,AS14.28,2014-04-02-2014-04-05,7.0375,-0.375,0.6125,0.08677361624717914,7.2
2014-04-07,AS14.28,2014-04-03-2014-04-06,7.1375,-0.475,0.6625,0.07903295614407907,8.0
2014-04-08,AS14.28,2014-04-04-2014-04-07,7.1375,-0.425,0.6625,0.06917143805170314,7.8
2014-04-09,AS14.28,2014-04-05-2014-04-08,7.65,-0.35,0.9125,0.06265755654988253,7.0
2014-04-10,AS14.28,2014-04-06-2014-04-09,7.5,-0.4,0.9625,0.11665432651295093,7.0
2014-04-11,AS14.28,2014-04-07-2014-04-10,7.45,-0.5,0.9375,0.16955317420211813,7.4
2014-04-12,AS14.28,2014-04-08-2014-04-11,7.300000000000001,-0.7000000000000001,0.625,0.22494407479022105,7.8
2014-04-13,AS14.28,2014-04-09-2014-04-12,7.3,-0.8375,0.6875,0.20952960884858557,7.2
2014-04-14,AS14.28,2014-04-10-2014-04-13,7.35,-0.7375,0.625,0.15917413554958992,6.8
2014-04-15,AS14.28,2014-04-11-2014-04-14,7.3,-0.7375,0.625,0.12974192866630885,6.8
2014-04-16,AS14.28,2014-04-12-2014-04-15,7.15,-0.6375000000000001,0.725,0.07574892707037297,6.2
2014-04-17,AS14.28,2014-04-13-2014-04-16,6.75,-0.30000000000000004,0.3125,0.07542386969421816,7.8
2014-04-18,AS14.28,2014-04-14-2014-04-17,6.9,-0.275,0.3125,0.09180197915906446,5.8
2014-04-19,AS14.28,2014-04-15-2014-04-18,6.65,-0.07500000000000001,0.1875,0.07395984911231944,6.75
2014-04-20,AS14.28,2014-04-16-2014-04-19,6.6375,-0.15000000000000002,0.17083333333333334,0.04978148397415309,7.8
2014-04-21,AS14.28,2014-04-17-2014-04-20,7.0375000000000005,-0.4,0.5208333333333333,0.0486293542036523,8.0
2014-04-29,AS14.28,2014-04-25-2014-04-28,7.4375,-0.1125,0.875,0.07722351380115071,7.0
2014-04-30,AS14.28,2014-04-26-2014-04-29,7.4375,-0.1125,0.825,0.04462727441724877,6.2
2014-05-01,AS14.28,2014-04-27-2014-04-30,6.9875,-0.1625,0.625,0.0440242459571027,6.4
2014-05-02,AS14.28,2014-04-28-2014-05-01,6.775,-0.375,0.6,0.045111478042467894,6.8
2014-05-03,AS14.28,2014-04-29-2014-05-02,6.6000000000000005,-0.375,0.6,0.042588204711280137,7.4
2014-05-04,AS14.28,2014-04-30-2014-05-03,6.700000000000001,-0.325,0.65,0.056137891731218026,6.8
2014-05-05,AS14.28,2014-05-01-2014-05-04,6.8500000000000005,-0.375,0.7666666666666666,0.05579310301517682,7.0
