indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
1,2014-03-30,AS14.07,2014-03-26-2014-03-29,7.1625,0.21250000000000002,0.875,0.08324241881041927,6.2,1.0
2,2014-03-31,AS14.07,2014-03-27-2014-03-30,7.0625,0.21250000000000002,0.725,0.07306235105285876,4.333333333333333,2.0
3,2014-04-01,AS14.07,2014-03-28-2014-03-31,6.445833333333333,-0.0875,0.625,0.06347880825747519,6.6,3.0
4,2014-04-02,AS14.07,2014-03-29-2014-04-01,6.033333333333333,-0.4,0.45,0.05914441214126347,5.5,4.0
5,2014-04-03,AS14.07,2014-03-30-2014-04-02,5.658333333333333,-0.7625,0.2625,0.08772231205785327,6.2,5.0
6,2014-04-04,AS14.07,2014-03-31-2014-04-03,5.658333333333333,-0.9125,0.3125,0.09464481619270272,6.5,6.0
7,2014-04-05,AS14.07,2014-04-01-2014-04-04,6.2,-0.85,0.3125,0.09421089109529329,6.0,7.0
8,2014-04-06,AS14.07,2014-04-02-2014-04-05,6.05,-0.6,0.2791666666666667,0.13184697191647296,6.75,8.0
9,2014-04-07,AS14.07,2014-04-03-2014-04-06,6.3625,-0.475,0.4666666666666667,0.10687904948314277,5.4,9.0
10,2014-04-08,AS14.07,2014-04-04-2014-04-07,6.1625,-0.525,0.4666666666666666,0.104444220794209,6.8,10.0
11,2014-04-09,AS14.07,2014-04-05-2014-04-08,6.2375,-0.4375,0.6166666666666666,0.11123688194689497,6.4,11.0
12,2014-04-10,AS14.07,2014-04-06-2014-04-09,6.3375,-0.6875,0.6,0.0711077866541939,6.2,12.0
13,2014-04-11,AS14.07,2014-04-07-2014-04-10,6.2,-0.4,0.35,0.08176842911630695,3.5,13.0
14,2014-04-12,AS14.07,2014-04-08-2014-04-11,5.725,-0.12499999999999997,0.04999999999999999,0.07880811106219632,6.4,14.0
15,2014-04-13,AS14.07,2014-04-09-2014-04-12,5.625,-0.024999999999999994,0.0875,0.09789130625600342,6.5,15.0
16,2014-04-14,AS14.07,2014-04-10-2014-04-13,5.65,0.1625,0.1875,0.08427361733260798,6.2,16.0
17,2014-04-15,AS14.07,2014-04-11-2014-04-14,5.6499999999999995,0.012499999999999997,0.2875,0.06787247354175831,6.0,17.0
18,2014-04-16,AS14.07,2014-04-12-2014-04-15,6.275,-0.3,0.6625,0.05560758553718818,4.75,18.0
19,2014-04-17,AS14.07,2014-04-13-2014-04-16,5.8625,-0.6125,0.475,0.043813140194948724,3.8,19.0
20,2014-04-18,AS14.07,2014-04-14-2014-04-17,5.1875,-0.8500000000000001,0.125,0.06925599565634233,5.2,20.0
21,2014-04-19,AS14.07,2014-04-15-2014-04-18,4.9375,-1.05,-0.07500000000000001,0.07273508484949084,7.0,21.0
22,2014-04-20,AS14.07,2014-04-16-2014-04-19,5.1875,-0.8,-0.012500000000000011,0.06861061805300077,3.0,22.0
23,2014-04-21,AS14.07,2014-04-17-2014-04-20,4.75,-0.9875,-0.2625,0.06382300185161449,6.6,23.0
24,2014-04-22,AS14.07,2014-04-18-2014-04-21,5.449999999999999,-0.7875,0.037500000000000006,0.049746652358999596,6.0,24.0
25,2014-04-23,AS14.07,2014-04-19-2014-04-22,5.65,-0.5875,0.23750000000000002,0.060676669121451705,6.0,25.0
26,2014-04-24,AS14.07,2014-04-20-2014-04-23,5.4,-0.8166666666666667,0.05000000000000002,0.0787386855968447,5.6,26.0
27,2014-04-25,AS14.07,2014-04-21-2014-04-24,6.050000000000001,-0.4666666666666667,0.4,0.09653382448573355,3.333333333333333,27.0
28,2014-04-26,AS14.07,2014-04-22-2014-04-25,5.233333333333333,-0.2833333333333334,0.033333333333333354,0.10009787407251042,5.4,28.0
