,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27
1,-0.09999999999821263,0.6500000000017412,-0.2999999999984464,0.10000000000349818,-0.09999999999420606,-0.09999999999422649,-0.09999999998954845,-0.8999999999912704,-0.49999999998055156,0.3000000000273717,0.5000000000206049,0.7000000000128956,1.1000000000034307,-0.5999999999990839,0.15000000000178115,-0.09999999999762466,0.5000000000045945,-0.29999999999248406,-0.8499999999936678,-0.299999999986003,1.1000000000170038,-0.09999999998940456,-0.49999999999099565,-0.0999999999930763,0.6500000000057824,-0.6999999999919755,0.4000000000124304,0.1000000000059762
2,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,
3,-0.3499999999950907,0.15000000001125358,-0.29999999999421956,0.9000000000101247,0.10000000000536602,-0.8499999999964309,0.5000000000080496,-0.09999999999588827,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,0.1,0.0001,sigmoid,,,,,,,,,,,,,,,,,,,,,,,,
