,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08
1,-0.7499999999562137,1.0500000000533287,-0.4499999999917854,-0.19999999998788187,-0.7499999999891536,0.05000000001106386,0.38333333335801445,0.5500000000129237,0.4500000000070399,0.45000000000268336,0.05000000000196447,-0.1499999999974433
2,2014-04-09,2014-04-10,2014-04-11,2014-04-12,,,,,,,,
3,1.050000000004525,-0.28333333333059496,0.8000000000048129,0.5500000000026688,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.5,0.1,0.0001,sigmoid,,,,,,,,
