,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30
1,-0.08880936699116049,0.4257139038491795,-0.22022189600442132,-0.4999987941927806,0.6325129695199472,-0.019804173979594886,0.44097269593225086,1.450732555478222,0.0698969501917297,-0.5000022276167364,-0.42994001832198947,0.07974031753300537,0.38719349311018014,0.42682703393023136,-0.4998991400819399,-0.45646390167985995
2,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,
3,0.09933832401847198,-0.5823946017601891,-0.8696194647006426,0.13594761003984335,-0.1469120839758702,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,
5,0.5,1.5,0.1,linear,,,,,,,,,,,,
