,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13
1,-0.09999999999988507,0.10000000000010711,-0.09999999999982556,0.10000000000019682,-0.09999999999985043,0.3000000000001233,0.10000000000003162,0.10000000000000853,0.0999999999999952,0.10000000000002096,0.10000000000005205,0.7000000000000606,-0.8999999999999595,-0.29999999999981863,-0.29999999999963656,-0.0999999999993868,0.10000000000113296,-0.0999999999997403,0.30000000000014726,-0.09999999999993125
2,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,,,,,,,,,,,,,,
3,-0.09999999999988685,-0.09999999999985132,-0.09999999999988596,-0.6999999999998678,-1.099999999999632,-0.0999999999985075,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.1,0.1,0.0001,sigmoid,,,,,,,,,,,,,,,,
