,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,0.6568215347994268,0.14589427142689804,0.4100626341036069,1.0094602533930006,0.8035612480048604,-0.2105958936148511,-0.004346906498599701,-0.18187522417179647,0.24074698763885571,0.2515972349951081,0.04369513214378973,-0.7407469290037287,-0.13364047260463696,-0.12570375556618263,0.2815000904188629,-0.13073960383266403,0.06639981995991473,0.13073960158106157,-0.14031931228277816,-0.543118127225692,0.05378406501878796,0.4537124467172813,-0.2911761263978656,-0.03869601058935768,0.2556269983814152,-0.03924466932500437,-0.1436229971445302,0.05367126292821123,-0.5399580364018366,-0.13107905049323865,-0.03832444752015629,-0.06250821159242026
2,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,,,,
3,0.02638590603368396,-0.6127417357322757,-0.419784674766837,-0.613161402984125,-0.41464066742131145,-0.006143299369107069,0.1387427566900028,-0.21572915897848155,-0.3701972942405716,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,0.1,0.1,rbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
