,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25
1,-0.5598614115609584,0.411436576985885,-0.25742185211171,0.08921408173094036,0.19749093197870415,0.039310922365699774,-0.16106467004603964,-0.21964771954094964,0.022131394934328696,-0.010158254725340043,-0.06218369141835467,-0.021573973598430385,-0.2768844719337551,-0.022994219976758323,0.031290183992063625,0.05062795595188074,-0.11094715903473329,-0.0818513379821546,0.0993362630089587,-0.12356236273563681,-0.1713709069603091,-0.18008807239629654,-0.01644828010319177,0.20991086362474753,-0.5622593955895034,0.07903163251837597,0.04413929987228382,0.005677016714900951
2,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,,,,,,,,,,,,,,,,,,,,
3,0.7954102584350142,0.07087009561668633,-0.3812957630151441,-0.4804070831406637,-0.5227642836391571,0.4280488834726768,-0.5352326577117648,0.045754457653123026,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.01,0.1,0.1,poly,,,,,,,,,,,,,,,,,,,,,,,,
