,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2014-05-17,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-23,2014-05-24,2014-05-25,2014-05-26,2014-05-27,2014-05-28,2014-05-29,2014-05-30,2014-05-31,2014-06-01
1,0.38449123190367107,-0.01000004267739385,0.4128103081987726,0.09032080393246034,-0.7098422050822686,-0.38051114108534545,-0.16911504609136419,0.15132479676918198,-0.03917330421787035,0.04460513650913622,-0.7074561861039479,-0.3089417635798828,0.03505527242783124,0.39058486925202995,-0.010000010486792554,-0.07691919448314533
2,2014-06-02,2014-06-03,2014-06-04,2014-06-05,2014-06-06,,,,,,,,,,,
3,-0.20347160945162024,0.8820861923725056,0.1161612721951677,0.08589912754808715,0.6647668008368637,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,
5,0.01,1.5,0.1,rbf,,,,,,,,,,,,
