,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25
1,0.22799100079509405,-3.443781712355551,-2.243712097410989,-2.4942416787390504,-0.4008655371080625,0.009991597061586255,0.020372014953085937,0.17331107412723945,-0.01734449165866625,-0.3843998288713468,0.10046442266168398,0.13287834500094764,0.021133892389564757,0.16701395430860622,-0.120453649730627,0.3650796188079193,-0.3794798731084832,-0.4102115332060938,-0.3710522796679774,-0.011615586116156429,0.25220986125611056,0.009994906855802732,-0.0024115401111322043,0.3922569216757532,-0.7758080757074639,-0.03487393871457467,0.14732197985371265,-0.45948621949031665,0.5594073014440335,0.09152129374972695,0.08077614853942627,0.06870142712798888,-0.015881950729019323,0.01204381449443126,-0.006572529009817529,-0.010044398360060214
2,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.5964724546637861,0.14594580976128935,-0.27248998809656566,-0.45447240298293323,-0.21071895922400952,-0.33481602749823836,-0.08412492874393163,-0.3369310166412296,-0.10115539891524516,-0.7745169689034936,,,,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.01,1.5,0.1,linear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
