,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29
1,-0.19999999999907825,-1.7999999999993541,-0.5999999999972676,1.1500000000041855,1.0595968547022494e-12,-0.3999999999990669,0.20000000000031992,1.8118839761882555e-13,1.0000000000004663,-0.0999999999997998,-0.3999999999998449,-0.7999999999997609,0.20000000000045848,0.40000000000091074,6.039613253960852e-13,4.18332035678759e-13,1.733333333333543,0.4000000000000563,0.20000000000005524,-0.3999999999999524
2,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,
3,-0.9999999999999272,6.439293542825908e-13,-0.39999999999911307,-1.1999999999984912,-0.1999999999974591,0.06666666666810439,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.01,0.1,0.0001,sigmoid,,,,,,,,,,,,,,,,
