,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27
1,0.009999997993086929,0.009999997132760008,-0.3900000034645643,-0.9900000085223661,0.10999998935783228,-0.19000000899479463,-0.14000001165377007,0.009999991792378538,-0.1400000035954374,-1.1400000052196324,0.00999998824288273,0.2099999893137401,0.4099999897076465,-0.7900000064319403,0.2099999957377756,0.4099999960296845,0.6099999969816574,0.40999999747107463,0.2099999988690131,-0.5900000011669455,0.009999997412233341,-0.3900000038634106,0.1099999931867437,-0.5900000061945718,0.20999999356520682,-0.7900000067972472,0.6099999909799916,-0.3900000060988349
2,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,
3,0.2099999947643747,-0.39000000505247545,-0.14000000380977262,-0.19000000761293645,-0.8900000068820528,-0.7900000153441651,-1.5900000223390593,-0.3900000791658371,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.01,1.5,0.0001,sigmoid,,,,,,,,,,,,,,,,,,,,,,,,
