,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.3500000027189678,0.3500000025338643,-0.04999999761528695,-0.6499999979106894,0.4500000017063064,0.15000000175549566,0.2000000016171697,0.35000000176902635,0.2000000024157833,-0.7999999976520025,0.3500000017132079,0.5500000018420446,0.3500000027304049,-0.04999999741802874,0.45000000225214887,-0.24999999787032579,0.5500000021752447,-0.4499999976535989,0.9500000020823594,-0.04999999765203622,0.5500000024299823,-0.04999999756362339,0.20000000260525752,0.1500000023759993,-0.5499999975352887,-0.4499999982310321,-1.2499999986462607,-0.05000000113482894
2,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,,,,,,,,,,,,,,,,,,,,
3,0.7500000020711237,-0.44999999763016874,0.5500000024771516,0.7500000025735014,0.9500000025993591,0.750000002651591,0.5500000028589991,-0.2499999971385014,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5,0.1,0.0001,sigmoid,,,,,,,,,,,,,,,,,,,,,,,,
