,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,0.3955403564796356,-0.8217974939321282,-0.01150885163279014,0.010054759321643125,0.6158812974531873,-0.2671492556639823,-0.1543444017816018,0.01002829422953777,-0.22048844121093403,0.01044978079496417,-0.0002613720922584051,0.19492589477194855,0.19826792237912372,-0.04664939899424958,-0.08516643802431823,-0.16314328801935396,0.11340412028256264,0.1128895042196163,-0.1423585224064725,0.00952706466099329,-0.223634863045449,0.3347169703821784,-0.23132109514299515,0.08885991657838144,-0.08739857002426721,0.17033614314717482,0.07740910645892285,-0.07238565070604341,0.3587262052730331,0.19810191741017746,0.009847688083378436,-0.03656729291627858
2,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,,,,,,,,,,,,,,,,,,,,,,,
3,0.08225652379298776,0.09493232596357615,0.5308527439397359,0.038163629978104296,-0.030797741047412508,-0.5786705421931186,-0.19271866459863674,-0.3227441601310961,0.5274435028130586,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.01,0.1,0.001,poly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
