,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.09180062055081528,0.43479720806545696,-0.23825352698686153,-0.5093723221020472,0.7144212223267044,0.14262139767976922,0.28549161736511586,0.5244458963671477,0.46064542061708647,-0.5717601900861329,-0.41458703171459366,0.2501221137903169,-0.31335693801764286,-0.5150723509086532,0.352964948261838,-0.02729421670499299
2,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,,,,,,,,,,,
3,0.6763635700847672,1.660320215773643,0.19359196669411993,-0.4352432560297377,-0.29170580038267424,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,
5,0.5,1.5,0.1,linear,,,,,,,,,,,,
