,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,0.45882818665428626,-1.4183975236711497,0.7767781204707047,-0.38376882931282097,0.2533765253922944,0.5411725082750625,0.08378639084397044,0.8450090910335142,-0.46769175208954294,0.9141682240862394,0.5308655584414499,0.31498213992582436,0.9699626321870669,-2.988985860155159,0.5580828547792329,0.03136644099460639,0.06792369527262743,-0.37441974797926925,-2.5566080405714926,-0.5384984888497684,0.043065336946989774,0.797095355142579,-0.9119969775128478,-0.9316499859763177,-0.9699447736424283,0.1844458802834712,-0.37823613751834273,1.9963823558412326
2,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,,,,,,,,,,,,,,,,,,,,
3,-2.3749339214015404,0.5097502252602348,0.6127671926948359,0.3338048928779438,0.12290652606002972,-1.10297566821089,-2.113817318292864,-0.7900290666948715,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5,0.1,0.1,linear,,,,,,,,,,,,,,,,,,,,,,,,
