,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.6871064329013254,-2.8101636823956504,-2.0861312356615125,-2.4115894114817458,-0.31542709225235743,-0.00847153590321792,0.09610768823808336,0.23487281027377982,0.011528704552772773,-0.3680498244231609,0.03792498451788173,0.07501428398117405,-0.02439164717364406,0.15122516607984338,-0.12842127719070717,0.32198518858356273,0.023447538908859755,-0.4915753364412936,0.4896712213913865,0.3206397074999643,0.16080246695462375,0.08329099956162622,-0.013614864103615787,-0.0029800056368260996,-0.015645255201668817,0.02485609612008588,0.5743888143217681,0.13396475562045396,-0.2452876693176549,-0.4484215049237177,-0.14174288160993243,-0.30536389704116207,-0.02780547622158913,-0.2192566144538297,0.012588429945083135,-0.5215131631568672
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.38360542837845646,-0.4518940068891366,-0.36228368185922477,0.05529384420867878,0.33763452140778405,0.30128369665562804,0.3608121992943296,0.5632677889614524,-0.5356549538686224,-0.1734322649666007,,,,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.01,1.5,0.01,rbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
