,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,0.010023267721180673,0.3317988150278781,-0.01973788498439788,0.009504642864567536,-0.15845343634832698,0.4807078141935106,-0.9836116014983869,0.29548920743632134,-0.009395939192972769,0.4310124594885112,-0.8820139777222264,-0.5728770959865415,-0.2638191457290757,-0.8777043217565277,0.4037047634528337,-0.009883687474439462,1.5189514930168118,-0.2361079134089321,0.10529102672076096,-0.009858372721237352,-0.5847688791565977,0.3049462927148401,0.4336127554028737,1.3550488914824657
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,,,,,,,,,,,,,,,,,
3,-0.032978891130142074,0.01739435904996789,0.7944531095210099,0.020882872963238874,-0.6632448688056227,-0.24693148985647895,0.031365661842255754,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,
5,0.01,1.5,0.0001,poly,,,,,,,,,,,,,,,,,,,,
