,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08
1,-1.1394972801208496,0.125030517578125,-0.29229249954223668,-0.69240074157714826,1.1133460998535156,-0.39540481567382812,-0.14173173904418945,-0.68980579376220685,0.11938333511352539,0.43960889180501184,0.60633707046508789,0.50521125793457067,0.50515117645263707,0.1051640510559082,-0.091551017761230646
2,2014-04-09,2014-04-10,2014-04-11,2014-04-12,,,,,,,,,,,
3,1.1104044914245605,-0.22727235158284387,0.85945606231689453,0.60894107818603516,,,,,,,,,,,
