,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2014-05-14,2014-05-15,2014-05-16,2014-05-17,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-23,2014-05-24,2014-05-25,2014-05-26,2014-05-27,2014-05-28,2014-05-29,2014-05-30,2014-05-31,2014-06-01
1,-1.6804812431335447,-0.051963901519775035,0.13593339920043945,0.72249946594238246,0.31816453933715838,0.52054920196533239,0.15744256973266602,-0.67873411178588849,-0.095438861846924183,0.035939979553222479,0.34885807037353533,0.14478731155395508,0.12941646575927734,-0.56620292663574201,-0.15001335144043004,0.12279129028320312,0.52257623672485387,0.11761999130249023,0.088376363118488399
2,2014-06-02,2014-06-03,2014-06-04,2014-06-05,2014-06-06,,,,,,,,,,,,,,
3,-0.084839820861816406,0.97260789871215803,0.11728239059448242,0.17220306396484375,0.61912393569946289,,,,,,,,,,,,,,
