,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,0.90846519470214826,2.373450756072998,1.1414494514465332,0.3803932189941408,-1.4502722422281904,0.81352815628051722,-0.35428810119628906,0.30539054870605487,0.59607076644897461,0.072956085205078125,0.87237119674682617,-0.3719812393188473,0.94523410797119123,0.54740943908691442,0.38138599395751971,-2.2921099662780762,0.91924228668212926,0.57655525207519531,0.43380851745605487,0.2079167366027832,-1.0206608772277832,-2.0090596199035646,-0.55384902954101545,1.1193675994873047,-2.7040753364562988,0.87183198928832972,0.19770193099975586,0.22723054885864258,-0.32287635803222692,-2.4480001131693525,-0.11494169235229457
2,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,,,,,,,,,,,,,,,,,,,,,,,
3,0.21960163116455078,0.93983030319213867,-0.90412425994873047,-0.79202127456665039,-0.61771106719970703,0.39841861724853533,-0.10393937428792199,2.1945171356201172,,,,,,,,,,,,,,,,,,,,,,,
