,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27
1,0.42009887695312464,0.61990337371826154,0.61989288330078107,-0.18011093139648438,0.57000827789306641,-0.3801033020019533,0.019992065429687678,-0.18001461029052734,-0.17995738983154297,-0.18006277084350586,-0.98003177642822248,-0.57962074279785192,0.22019996643066442,0.41993198394775355,0.61989479064941388,1.0198862075805657,-0.68011665344238281,0.070011138916015625,-0.18007230758666992,0.41994152069091761,-0.38006896972656268,-0.92997169494628906,-0.37994403839111346,1.0200273513793938,-0.18010377883911133,-0.57999219894409215,-0.18002796173095703,0.56994342803955078,-0.78011379241943324,0.32003593444824219,0.019886684417724787
2,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,,,,
3,-0.43008804321289062,0.07004547119140625,-0.3800880432128908,0.81997823715209961,0.019881439208984553,-0.93010425567626953,0.4407979011535641,-0.18010330200195312,,,,,,,,,,,,,,,,,,,,,,,
