,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11
1,0.45358848571777344,0.70285129547119141,-0.29730224609375,-0.54713249206542969,-0.39587078094482386,0.95449542999267578,0.40274543762207049,0.45309829711914062,0.0031793594360349786,0.45314884185791016,0.20289707183837891,0.40300865173339862,0.60280742645263707,-0.39697990417480433,-1.0457067489624023,-0.39416179656982386,0.60429611206054723,-2.2972116470336914,0.020461845397949041,-0.54624652862548828,0.4537506103515625,0.45282936096191406,-0.29671669006347656
2,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,,,,,,,,,,,,,,,,,
3,-0.7966156005859375,0.40655822753906268,1.2032661437988281,0.45281219482421875,-0.13049443562825402,-0.29694938659667969,,,,,,,,,,,,,,,,,
