,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-05-12,2014-05-13,2014-05-14,2014-05-15,2014-05-16,2014-05-17,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-23,2014-05-24,2014-05-25,2014-05-26
1,-0.060982704162597656,-1.0611858367919922,0.77520879109700402,-0.061940193176269531,0.93857479095458984,-0.062193870544433594,-0.061013221740722656,0.13887138366699237,0.18878173828125,-0.061464309692382812,-0.31085681915283203,-0.22718588511149207,0.33932056427001989,0.18838405609130859,-0.66155967712402308
2,2014-05-27,2014-05-28,2014-05-29,2014-05-30,,,,,,,,,,,
3,0.18877048492431658,2.1385786056518548,0.93749141693115234,0.73777942657470685,,,,,,,,,,,
