,Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
0,2014-03-22,7.8,0.8,1.0,0.1913883086450861,2643.5370004177107,8.0,1.0,482.08799999999985,458.4950000000002,3915.5240000000003,0.0,0,0.0,89.21600000000002,0.0,168.54500000000004,0.0,4.35,0.0
1,2014-03-23,8.2,-0.2,1.2,0.1002466983942117,5048.337000608445,1.0,1.0,492.57600000000014,1503.1219999999994,1741.3910000000005,36.364000000000004,0,161.998,251.529,0.0,275.40500000000003,0.0,0.0,44.854
2,2014-03-24,7.8,-0.6,1.4,0.09074022242156704,6248.0459995269775,3.0,0.0,92.246,2282.3359999999984,3908.043,105.217,0,125.325,851.0169999999997,0.0,0.0,11.064,5.136,0.0
3,2014-03-25,7.8,-0.4,1.2,0.13276828552349199,3791.112000226975,6.0,1.0,1044.495,1305.0980000000004,1351.4160000000004,447.543,0,141.076,133.63,0.0,0.0,47.324,28.843000000000004,0.0
4,2014-03-26,8.25,0.5,1.0,0.09115320114030408,3985.9769988059993,1.0,0.0,118.639,1294.7889999999993,2355.873,87.141,0,20.684,72.68,0.0,12.84,7.649,0.0,0.0
5,2014-03-27,7.75,0.25,0.5,0.1031957536987308,3275.632001638411,3.0,1.0,588.3359999999999,931.6620000000003,1653.7570000000005,0.0,0,13.437,60.032,0.0,0.0,0.0,17.490000000000002,0.0
6,2014-03-28,8.0,-0.5,1.5,0.10467928797906652,3250.441998243332,3.0,0.0,277.526,940.8789999999997,3351.790999999999,0.0,0,46.206,246.37600000000003,0.0,0.0,63.787,7.045,0.0
7,2014-03-29,8.6,-0.2,1.6,0.16337733775865065,2261.391000509263,0.0,1.0,19.31,152.928,2529.2280000000005,49.371,0,0.0,104.425,0.0,0.0,0.0,0.0,0.0
8,2014-03-30,8.4,-0.2,1.0,0.16465071526667882,3568.7189993858337,1.0,0.0,12.869000000000002,1223.6230000000005,2039.8139999999999,0.0,0,26.284000000000002,186.054,0.0,0.0,35.266999999999996,0.0,31.955
9,2014-03-31,7.4,0.4,0.6,0.08363358459550868,9398.243999958037,3.0,1.0,2044.996,4412.684999999997,1699.4680000000005,77.49100000000001,0,0.0,98.78600000000002,0.0,0.0,0.0,5.16,0.0
10,2014-04-01,7.6,0.4,0.4,0.09741434014631098,3205.793999433517,2.0,0.0,543.663,711.7979999999999,1626.5539999999999,58.64100000000001,0,62.49,203.234,0.0,0.0,0.0,0.0,0.0
11,2014-04-02,7.4,0.2,0.6,0.07868813828691651,3364.240000724794,2.0,0.0,854.1979999999999,820.5580000000001,1981.5039999999995,65.439,0,18.699,98.842,0.0,54.145,0.0,0.0,0.0
12,2014-04-03,7.8,0.0,1.0,0.08363645439998374,2312.7459998130803,1.0,0.0,19586.766,685.1839999999997,2093.1600000000008,72.10300000000002,0,0.0,91.23700000000001,0.0,0.0,20.192,29.19700000000001,0.0
13,2014-04-04,7.8,0.2,1.4,0.0871065604162596,3231.443998813628,0.0,3.0,617.0930000000002,804.0909999999999,1371.5649999999996,47.284,0,6.162999999999999,902.67,0.0,0.0,315.509,0.0,0.0
14,2014-04-05,7.6,1.2,1.0,0.11442793762963628,3852.661998987194,6.0,0.0,263.059,1110.404,2295.814,0.0,0,106.48600000000002,60.862,0.0,19.696,0.0,0.0,0.0
15,2014-04-06,6.8,0.2,0.8,0.07677201548523707,6028.5489985942895,0.0,0.0,11.062999999999999,730.3430000000003,4234.200000000002,0.0,0,0.0,1024.5929999999996,0.0,0.0,23.094,0.0,0.0
16,2014-04-07,7.4,0.2,1.0,0.14406393678902962,5035.644999742508,2.0,0.0,596.0109999999999,1787.4449999999995,2513.812000000001,88.197,0,124.681,72.08200000000002,0.0,0.0,82.764,0.0,0.0
17,2014-04-08,7.4,0.4,1.2,0.1038308889653645,4475.891999959948,2.0,1.0,873.53,683.3639999999998,1307.6369999999995,27.089000000000002,0,1494.864,70.913,0.0,0.0,11.128,0.0,0.0
18,2014-04-09,7.8,0.6,1.0,0.0921222333052219,1773.7219996452322,0.0,0.0,23.843000000000004,763.8649999999999,984.3600000000004,31.735,0,16.27,74.42000000000002,0.0,0.0,50.254,0.0,0.0
19,2014-04-10,7.4,0.4,1.0,0.1080663991151945,7018.261001348493,0.0,2.0,103.689,1778.9790000000007,2776.328,0.0,0,5.2170000000000005,95.09200000000001,13.22,0.0,2239.937,0.0,0.0
