Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-04-11,7.75,-0.25,0.5,0.15529914529914535,6472.98200058937,3.0,7.0,11468.3,2590.2759999999994,0.0,0.0,40.733000000000004,1.025,68.435,3991.986,0.0,0.0,0.0,0.0
2014-04-12,7.0,-0.2,0.6,0.044557391115906717,1214.8420004844672,3.0,1.0,920.293,270.11,0.0,0.0,0.0,20.135,82.652,862.836,0.0,0.0,0.0,0.0
2014-04-13,6.6,-0.4,0.4,0.038610440461819405,5777.400000095364,4.0,0.0,654.6440000000001,4003.094999999999,0.0,0.0,275.758,54.747,89.64100000000002,646.1659999999998,0.0,0.0,0.0,53.66
2014-04-14,6.4,0.6,0.2,0.09109605531851883,7802.634999036791,8.0,0.0,1398.8890000000006,5374.877,0.0,0.0,0.0,0.0,132.74200000000002,888.2510000000003,0.0,0.0,0.0,7.0310000000000015
2014-04-15,6.5,-0.25,0.0,0.08074791762574518,4465.848001956941,2.0,1.0,1238.695,2643.345,0.0,0.0,0.0,0.0,215.80599999999995,248.51,86.227,0.0,0.0,33.173
2014-04-16,7.2,0.2,0.6,0.10531602561905302,7550.6339995861035,6.0,3.0,1166.3680000000004,5329.130000000002,60.43899999999999,0.0,0.0,164.333,283.215,519.0,22.274,0.0,0.0,5.033
2014-04-17,6.5,0.0,0.0,0.12178447758220234,17583.157001495358,3.0,0.0,1823.599,9495.384999999997,0.0,0.0,0.0,404.33200000000005,119.726,5640.388000000001,185.435,0.0,0.0,0.0
2014-04-18,6.25,-0.25,0.0,0.07372682037592555,11757.93599891662,4.0,14.0,3726.789999999998,7995.140000000002,0.0,0.0,10.035,0.0,228.335,606.1959999999998,157.3,0.0,0.0,0.0
2014-04-19,7.5,-0.75,0.0,0.15611230462327638,6101.4090013504065,6.0,0.0,627.5510000000003,3223.5600000000013,0.0,0.0,142.37400000000005,25.15,646.5830000000002,1435.349,0.0,0.0,0.0,0.0
2014-04-20,6.8,0.0,0.0,0.02763157894736842,6041.11500096321,3.0,0.0,1530.1090000000006,3986.515,0.0,0.0,62.14100000000001,0.0,126.14,244.9,37.179,0.0,0.0,52.599
2014-04-21,7.4,-0.4,0.8,0.09062499999999996,9379.375999927524,6.0,10.0,1965.809,3506.8829999999994,0.0,0.0,327.173,0.0,190.28400000000002,2952.833,710.2340000000003,0.0,0.0,51.55500000000001
2014-04-22,8.25,0.25,1.0,0.12770165179024576,11491.93100047112,9.0,0.0,5285.821000000001,5716.107999999997,0.0,0.0,18.07,90.801,227.81900000000002,277.755,45.257,0.0,0.0,0.0
2014-04-23,6.5,-0.5,0.0,0.07593836088154272,8629.494999408722,4.0,4.0,1844.4720000000007,4852.758000000002,0.0,0.0,0.0,62.699,141.41799999999995,1772.1229999999994,0.0,0.0,0.0,9.127
2014-04-24,6.0,-1.2,0.0,0.08576388888888888,9902.590000629423,7.0,0.0,2421.522,7469.537000000002,0.0,0.0,125.654,0.0,122.705,664.8739999999998,629.148,0.0,0.0,41.297
2014-04-25,6.25,-0.25,-0.25,0.055208333333333325,7663.566999435428,2.0,0.0,1773.2869999999994,3768.1669999999986,1186.037,0.0,1137.587,2.012,96.91,86.34899999999998,0.0,0.0,0.0,89.212
2014-04-26,7.0,0.5,1.0,0.17103565997282574,7433.59100008011,6.0,0.0,1286.2660000000005,3882.575,0.0,0.0,0.0,0.0,64.717,2552.732,0.0,0.0,0.0,0.0
2014-04-27,7.4,0.0,0.8,0.02219573355936993,3357.7690005302425,1.0,0.0,496.57199999999995,2359.353999999999,0.0,187.268,245.612,10.158999999999999,103.794,0.0,0.0,50.43899999999999,0.0,0.0
2014-04-28,7.2,0.0,0.4,0.12131769374416435,13320.088998556135,12.0,4.0,2788.6469999999995,9636.67000000001,312.591,0.0,550.979,2.0069999999999997,473.03800000000007,4.081,45.408,0.0,0.0,28.181
2014-04-29,6.0,-1.2,-0.6,0.0829631542699724,10994.99999952316,10.0,10.0,2111.7290000000007,7283.239000000001,690.3710000000002,0.0,436.2480000000001,0.0,289.26700000000005,625.513,14.915999999999999,0.0,0.0,17.795
2014-04-30,6.2,0.8,-0.4,0.10852951516948042,13423.611998796465,5.0,2.0,8460.894000000002,7636.273999999998,283.0130000000001,0.0,0.0,0.0,250.05599999999995,0.0,143.37,0.0,0.0,5.067
