predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,weather,gsm,amusement,system
2014-03-25,AS14.30,2014-03-21-2014-03-24,8.0,1,0,7.75,-0.5000000000000001,1.05,0.17459562125928724,0.16235774015662843,0.0657685648148148,0.000561550925925926,0.0003977141203703703,0.029859103009259265,0.0,0.0011053443287037045,0.08333333333333333,0.043311967592592586,0.013537586805555554
2014-03-26,AS14.30,2014-03-22-2014-03-25,6.8,1,0,7.8,-0.44999999999999996,1.0,0.15506745015897577,0.1798088888886074,0.08329284432870371,0.0006351302083333334,0.0003977141203703703,0.031096290509259265,0.0,0.0011053443287037045,0.03333333333333333,0.03976989004629629,0.01585810763888889
2014-03-27,AS14.30,2014-03-23-2014-03-26,7.75,1,0,7.6000000000000005,-0.2,0.9,0.1501000980350462,0.1965844184042955,0.08079999131944446,0.0006351302083333334,0.001148298611111111,0.03478912905092593,0.0,0.0011229571759259268,0.2833333333333333,0.041846403356481474,0.01621681134259259
2014-03-28,AS14.30,2014-03-24-2014-03-27,7.8,0,1,7.5875,-0.2375,0.9,0.15981876863808045,0.2018131510458059,0.09146359664351854,0.0006729108796296296,0.0012531655092592592,0.03684050347222223,0.0,6.12181712962963e-05,0.31666666666666665,0.03594214699074075,0.017807858796296296
2014-03-29,AS14.30,2014-03-25-2014-03-28,8.4,0,1,7.5875,-0.1875,0.9,0.18590212751726815,0.20743255787770506,0.09605641493055558,0.0001492303240740741,0.0010537239583333332,0.032501276041666666,7.696469907407409e-05,1.7612847222222228e-05,0.35,0.03352848668981482,0.01844524594907407
2014-03-30,AS14.30,2014-03-26-2014-03-29,7.6,0,1,7.6875,-0.4875,0.9,0.1854965250826777,0.21211453414970527,0.09683418402777777,7.565104166666666e-05,0.001705190972222222,0.03137784432870371,7.696469907407409e-05,1.7612847222222228e-05,0.35,0.039008237847222224,0.015476837384259253
2014-03-31,AS14.30,2014-03-27-2014-03-30,7.6,1,0,7.887500000000001,-0.8374999999999999,1.0,0.16342873223172494,0.18716636574930615,0.08795092013888887,7.565104166666666e-05,0.001082633101851852,0.02849492187500001,0.0008245775462962963,2.9137731481481486e-06,0.2,0.040760107060185194,0.014009496527777774
2014-04-01,AS14.30,2014-03-28-2014-03-31,7.8,1,0,7.85,-0.8499999999999999,1.0,0.18202528591857758,0.17308712385180924,0.09032073206018518,3.787037037037037e-05,0.0009777662037037038,0.02017572627314815,0.0009723437500000001,2.9137731481481486e-06,0.16666666666666669,0.03425705150462963,0.012016510416666666
2014-04-02,AS14.30,2014-03-29-2014-04-01,7.6,1,0,7.8500000000000005,-1.15,1.05,0.1592110136808535,0.15922580440287237,0.08134122106481481,0.00016569444444444444,0.0007794936342592593,0.017626423611111115,0.000977193287037037,2.9137731481481486e-06,0.26666666666666666,0.0432044849537037,0.021754241898148147
2014-04-03,AS14.30,2014-03-30-2014-04-02,8.0,1,0,7.65,-0.9500000000000001,0.9500000000000001,0.16701601969610338,0.13491707465093997,0.06540636284722225,0.00020344907407407407,0.0001280266203703704,0.014685575810185186,0.000977193287037037,2.9137731481481486e-06,0.23333333333333334,0.03668034432870371,0.021356710069444444
2014-04-04,AS14.30,2014-03-31-2014-04-03,7.8,0,1,7.75,-0.6,0.9500000000000001,0.17014671917445837,0.1429014351826023,0.06263127314814818,0.00020344907407407407,0.00030390046296296296,0.016886698495370375,0.00023539641203703705,0.0,0.15,0.04287425636574074,0.02303995370370371
2014-04-05,AS14.30,2014-04-01-2014-04-04,8.0,0,1,7.8,-0.7,0.95,0.1471519204327691,0.150617326385583,0.049735436921296304,0.0012794241898148148,0.00030390046296296296,0.018179673032407414,0.00030130497685185186,0.0,0.2,0.05295158275462963,0.025583981481481485
2014-04-06,AS14.30,2014-04-02-2014-04-05,8.0,0,1,7.85,-0.6,0.9,0.1247517343185737,0.1404365190932596,0.04203300636574075,0.0011749247685185185,0.000333046875,0.018405370370370377,0.00021949074074074075,0.0,0.1,0.050957450810185184,0.01480018518518519
2014-04-07,AS14.30,2014-04-03-2014-04-06,7.6,1,0,7.95,-0.75,1.0,0.10657517678077819,0.14403978009466775,0.0362057349537037,0.001137170138888889,0.000333046875,0.01950208622685186,0.00021949074074074075,0.00028213252314814816,0.1,0.059460300925925934,0.016217126736111115
2014-04-17,AS14.30,2014-04-13-2014-04-16,7.6,1,0,7.737499999999999,-0.9125,1.1,0.14097106122386624,0.14800554976281194,0.06151765914351851,0.000331183449074074,0.0004513975694444445,0.017224377893518522,0.00014847511574074074,0.0,0.11666666666666667,0.04871289930555556,0.01579269965277778
2014-04-18,AS14.30,2014-04-14-2014-04-17,7.4,0,1,7.8375,-0.7124999999999999,1.1,0.1615636436661213,0.1753014930551527,0.07194776041666666,0.0005379282407407406,0.00031458622685185186,0.017951021412037034,0.00014847511574074074,0.0,0.1,0.06028311053240741,0.018431351273148152
2014-04-19,AS14.30,2014-04-15-2014-04-18,7.8,0,1,7.75,-0.95,1.1,0.12916367510285726,0.19125379340240248,0.06845703125000001,0.0006550868055555555,0.00031458622685185186,0.022299690393518517,0.00014847511574074074,0.0,0.1,0.07068157986111111,0.017473651620370376
2014-04-20,AS14.30,2014-04-16-2014-04-19,7.75,0,1,7.8,-0.9000000000000001,1.1,0.12354521063637558,0.17917155960781708,0.05233836226851851,0.00046296875,0.0,0.023752265624999998,0.0,8.703703703703701e-06,0.05,0.07685184895833333,0.015047980324074079
2014-04-21,AS14.30,2014-04-17-2014-04-20,7.8,1,0,7.6375,-1.1125,1.0,0.10286650713990225,0.18071548900670475,0.049021848958333336,0.0004256076388888889,0.0,0.02425423032407407,0.0,8.703703703703701e-06,0.01666666666666667,0.0783748466435185,0.013466047453703708
