predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-05-15,AS14.33,2014-05-11-2014-05-14,5.958333333333333,-0.14583333333333331,0.325,0.04478255667554087,6.0
2014-05-16,AS14.33,2014-05-12-2014-05-15,5.958333333333333,-0.14583333333333331,0.35,0.07262453849862252,7.0
2014-05-17,AS14.33,2014-05-13-2014-05-16,6.208333333333333,0.14166666666666666,0.475,0.07956552221758774,6.0
2014-05-18,AS14.33,2014-05-14-2014-05-17,6.458333333333333,0.07916666666666668,0.5583333333333333,0.04874294394602238,6.0
2014-05-23,AS14.33,2014-05-19-2014-05-22,6.05,-0.21666666666666667,0.1875,0.014061965573203295,5.833333333333332
2014-05-24,AS14.33,2014-05-20-2014-05-23,5.958333333333333,-0.375,0.1375,0.016921919934239117,6.4
2014-05-25,AS14.33,2014-05-21-2014-05-24,5.995833333333334,-0.4375,0.075,0.01589790775945028,6.25
2014-05-26,AS14.33,2014-05-22-2014-05-25,6.058333333333334,-0.45833333333333337,0.20833333333333331,0.05197022832104688,5.4
2014-05-27,AS14.33,2014-05-23-2014-05-26,5.970833333333333,-0.6833333333333333,0.14583333333333331,0.07788609817348158,6.2
2014-05-28,AS14.33,2014-05-24-2014-05-27,6.0625,-0.625,0.24583333333333332,0.07591550325843574,8.2
2014-05-29,AS14.33,2014-05-25-2014-05-28,6.5125,-0.4375,0.48333333333333334,0.0981692707936866,7.0
2014-05-30,AS14.33,2014-05-26-2014-05-29,6.7,-0.5833333333333333,0.65,0.10014033641277229,6.8
