predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,gsm,amusement,system
2014-03-25,AS14.20,2014-03-23-2014-03-24,6.0,1,0,7.199999999999999,0.30000000000000004,0.6000000000000001,0.0382716049382716,0.017849068284310692,0.00824136574074074,0.001321076388888889,0.14285714285714285,0.0038023611111111114,0.0009393518518518518
2014-03-26,AS14.20,2014-03-24-2014-03-25,6.8,1,0,6.4,-0.475,-0.04999999999999999,0.05613425925925927,0.029229681711230044,0.0058389062499999995,0.0043482002314814815,0.07142857142857142,0.007049380787037037,0.006232957175925927
2014-03-27,AS14.20,2014-03-25-2014-03-26,7.0,1,0,6.4,-0.175,-0.04999999999999999,0.052348670949861426,0.019712141204487405,0.0018706481481481486,0.005037337962962962,0.0,0.005671417824074074,0.007048755787037038
2014-03-28,AS14.20,2014-03-26-2014-03-27,6.25,0,1,6.9,0.325,0.575,0.04138107835726883,0.011643738427923787,0.0011333101851851851,0.003460885416666667,0.0,0.006017210648148148,0.0028101157407407406
2014-04-04,AS14.20,2014-04-02-2014-04-03,7.0,0,1,6.583333333333334,0.16666666666666666,0.29166666666666663,0.061076301865775576,0.013491788197446765,0.004141597222222222,0.004567690972222222,0.07142857142857142,0.0008610069444444442,0.0032060243055555557
2014-04-05,AS14.20,2014-04-03-2014-04-04,7.0,0,1,6.833333333333334,0.5416666666666666,0.41666666666666663,0.03538185742133112,0.012271412030138353,0.004408680555555553,0.002106672453703704,0.07142857142857142,0.003164369212962963,0.0018465682870370374
2014-04-06,AS14.20,2014-04-04-2014-04-05,7.0,0,1,7.0,0.575,0.65,0.05315048836851164,0.01662860531911806,0.004955677083333331,0.002106672453703704,0.14285714285714285,0.0057688946759259264,0.0022255960648148152
2014-04-07,AS14.20,2014-04-05-2014-04-06,6.8,1,0,7.0,0.5,0.8,0.07539368840937366,0.02738336805392194,0.005482048611111114,0.00253119212962963,0.42857142857142855,0.005106116898148149,0.001966273148148148
2014-04-08,AS14.20,2014-04-06-2014-04-07,7.25,1,0,6.9,0.6,0.9,0.04461942440572275,0.024389305553502504,0.010044496527777778,0.005857349537037038,0.3571428571428571,0.006020428240740741,0.0017647743055555552
2014-04-09,AS14.20,2014-04-07-2014-04-08,7.75,1,0,7.025,0.55,0.875,0.016189355677992047,0.005163003472542322,0.0051094444444444425,0.0033494444444444444,0.21428571428571427,0.006595902777777779,0.0008111053240740738
2014-04-10,AS14.20,2014-04-08-2014-04-09,7.0,1,0,7.5,0.375,0.875,0.03636414638126968,0.012353362267216048,0.0015233217592592599,0.005854380787037037,0.42857142857142855,0.004517175925925925,0.001783026620370371
2014-04-11,AS14.20,2014-04-09-2014-04-10,7.5,0,1,7.375,0.375,0.75,0.04559885457431121,0.015891799766708306,0.005353755787037037,0.007743784722222223,0.3571428571428571,0.0021576331018518516,0.001901932870370371
2014-04-12,AS14.20,2014-04-10-2014-04-11,6.8,0,1,7.25,0.5,0.625,0.038464506172839495,0.00800111110977553,0.004249097222222222,0.0019126909722222227,0.21428571428571427,0.0007175231481481481,0.0008227604166666666
2014-04-13,AS14.20,2014-04-11-2014-04-12,6.8,0,1,7.15,0.25,0.675,0.050536575847878504,0.023850057870149627,0.014354513888888885,0.0006088657407407408,0.6428571428571428,0.0023401388888888886,0.002210925925925926
2014-04-14,AS14.20,2014-04-12-2014-04-13,6.8,1,0,6.8,0.0,0.6,0.022990279551582227,0.02290001157395267,0.01393585069444444,0.0006088657407407408,0.5,0.0056368692129629624,0.0019623668981481484
2014-04-15,AS14.20,2014-04-13-2014-04-14,6.8,1,0,6.8,0.0,0.4,0.0025,2.903356458301899e-05,0.0,0.0,0.14285714285714285,0.003296730324074074,7.205439814814816e-05
2014-04-16,AS14.20,2014-04-14-2014-04-15,7.2,1,0,6.8,0.0,0.4,0.05597222222222224,0.004049374999271499,0.002438553240740741,0.0007843807870370372,0.14285714285714285,0.00013968171296296295,0.0006032060185185183
2014-04-17,AS14.20,2014-04-15-2014-04-16,6.4,1,0,7.0,0.2,0.6,0.05578703703703706,0.004114756944278876,0.002438553240740741,0.0007843807870370372,0.07142857142857142,0.00013968171296296295,0.0006032060185185183
2014-04-18,AS14.20,2014-04-16-2014-04-17,6.75,0,1,6.800000000000001,0.0,0.5,0.009604820131135922,0.009929369213404479,0.002755665509259259,0.001850792824074074,0.14285714285714285,0.0032549131944444444,0.0017747164351851843
2014-04-19,AS14.20,2014-04-17-2014-04-18,7.5,0,1,6.575,-0.2,0.45,0.010505025892452788,0.010405347220323703,0.002755665509259259,0.001935474537037037,0.07142857142857142,0.0032549131944444444,0.0022309259259259253
2014-04-20,AS14.20,2014-04-18-2014-04-19,7.6,0,1,7.125,0.0,0.75,0.021350397332198134,0.01702835648562069,0.013566591435185184,0.0002894212962962963,0.0,0.001136863425925926,0.0008827430555555557
2014-04-21,AS14.20,2014-04-19-2014-04-20,7.4,1,0,7.55,-0.2,0.8,0.10501037675606646,0.02087719908053124,0.015202100694444443,0.0002820138888888889,0.07142857142857142,0.001136863425925926,0.002211232638888889
