predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
2014-03-26,AS14.13,2014-03-24-2014-03-25,8.4,1,0,8.2,1.1,1.8,0.20299073553613198,0.05622184606475962,0.043186024305555556,0.0,0.003283599537037037,0.003188599537037037,0.1,0.006671244212962964,0.002805636574074074
2014-03-27,AS14.13,2014-03-25-2014-03-26,7.4,1,0,8.0,0.09999999999999998,1.4,0.2011118048125373,0.08155020832877469,0.06735715856481483,0.0,0.003621365740740741,0.003188599537037037,0.1,0.005878449074074073,0.0033239814814814816
2014-03-28,AS14.13,2014-03-26-2014-03-27,7.6,0,1,7.9,-1.1,1.0,0.20587462691600047,0.10202506943709319,0.08439479745370371,0.0,0.0034561631944444444,0.0016760243055555554,0.15000000000000002,0.008918188657407407,0.002595005787037037
2014-03-29,AS14.13,2014-03-27-2014-03-28,7.2,0,1,7.5,-1.1,1.1,0.2218389346449762,0.11988053240019964,0.07135773148148146,0.00019310185185185183,0.019341030092592602,0.003198101851851852,0.05,0.015069947916666666,0.009874415509259262
2014-03-30,AS14.13,2014-03-28-2014-03-29,6.2,0,1,7.4,-1.4,1.1,0.3528345588509752,0.10282562500624744,0.05884973958333332,0.00019310185185185183,0.02106135995370371,0.0015220775462962965,0.0,0.014952256944444443,0.011184062500000003
2014-03-31,AS14.13,2014-03-29-2014-03-30,7.0,1,0,6.7,-1.2,0.9,0.24035844918940202,0.08760347222702371,0.07180670717592591,0.0,0.004311365740740741,0.0,0.0,0.0066242650462962965,0.0015702199074074073
2014-04-09,AS14.13,2014-04-07-2014-04-08,7.8,1,0,7.8,0.2,1.2,0.2161700857740051,0.12154552084152348,0.11774316550925928,0.0,0.0062227835648148155,0.0,0.2,0.006894461805555556,0.007707500000000001
2014-04-10,AS14.13,2014-04-08-2014-04-09,7.6,1,0,8.0,0.30000000000000004,1.2999999999999998,0.15730033151108244,0.14244810184670817,0.11301592592592591,0.0,0.0021307638888888895,0.0,0.30000000000000004,0.007082552083333334,0.014728240740740743
2014-04-11,AS14.13,2014-04-09-2014-04-10,6.8,0,1,7.699999999999999,0.19999999999999998,1.1,0.2497382764578638,0.13359738423592513,0.11544039930555552,8.720486111111111e-05,0.0018091666666666668,0.0,0.25,0.0013810995370370372,0.010146909722222224
2014-04-12,AS14.13,2014-04-10-2014-04-11,6.8,0,1,7.199999999999999,0.6,1.1,0.388959583750632,0.07174108795269771,0.06106366319444441,8.720486111111111e-05,0.0027652835648148146,0.0,0.1,0.0,0.006651163194444444
2014-04-13,AS14.13,2014-04-11-2014-04-12,6.6,0,1,6.8,0.6,1.1,0.2821034788362154,0.06461688657325723,0.04492435185185184,0.00134697337962963,0.00415119212962963,0.0,0.55,0.0007201099537037037,0.007275474537037037
2014-04-14,AS14.13,2014-04-12-2014-04-13,6.8,1,0,6.699999999999999,0.4,0.9,0.12341993713270104,0.09161320023238656,0.07675810763888888,0.00134697337962963,0.0028861458333333334,0.0,0.6,0.0007201099537037037,0.003121452546296296
2014-04-15,AS14.13,2014-04-13-2014-04-14,6.0,1,0,6.699999999999999,-0.19999999999999998,0.9,0.2061796113108375,0.07609304976270156,0.07139670138888887,0.0,0.0021451504629629633,0.0,0.1,0.0,0.003025601851851852
2014-04-16,AS14.13,2014-04-14-2014-04-15,6.0,1,0,6.4,-0.7,0.6,0.31547654913669565,0.07832148727305509,0.06489723958333335,0.0,0.002274189814814815,0.0,0.15,0.0,0.01648553819444445
2014-04-17,AS14.13,2014-04-15-2014-04-16,6.4,1,0,6.0,-0.525,0.475,0.35410869167646275,0.08523226851666413,0.06669890625000002,0.0005282118055555556,0.00264453125,0.0,0.25,0.0,0.017596082175925933
2014-04-18,AS14.13,2014-04-16-2014-04-17,3.5,0,1,6.2,-0.725,0.875,0.1898469404433173,0.10289381365395256,0.08336458912037036,0.000914820601851852,0.0034639409722222224,0.0,0.25,0.0004268865740740741,0.004954618055555556
2014-04-19,AS14.13,2014-04-17-2014-04-18,7.2,0,1,4.95,-1.1,0.0,0.07979643539281225,0.07327103010068339,0.05843195023148147,0.0003866087962962963,0.0022393807870370376,0.0,0.15,0.0004268865740740741,0.0019546412037037037
2014-04-20,AS14.13,2014-04-18-2014-04-19,6.6,0,1,5.35,-0.8,0.0,0.17951620498929166,0.058040792831668145,0.041104513888888874,0.0006901620370370372,0.0015009606481481478,8.94849537037037e-05,0.05,0.0022039699074074075,0.008859097222222223
2014-04-21,AS14.13,2014-04-19-2014-04-20,7.4,1,0,6.9,-1.1,0.8,0.2515177328731725,0.06902287038112127,0.06861253472222222,0.0007771701388888891,0.00213328125,8.94849537037037e-05,0.05,0.0022702314814814816,0.00867175925925926
