predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,travel,gsm,amusement,system
2014-03-21,AS14.02,2014-03-19-2014-03-20,7.5,0,1,7.025,-0.04999999999999999,0.575,0.2773283585304952,0.07258733218466798,0.027496296296296293,0.0010382696759259256,0.0032822048611111094,0.30000000000000004,0.0019925868055555556,0.019285503472222222
2014-03-22,AS14.02,2014-03-20-2014-03-21,6.5,0,1,7.375,-0.625,0.75,0.2643264425552274,0.08979273727094682,0.029009357638888903,0.0030070543981481476,0.0025595833333333334,0.4,0.0035172685185185185,0.02319606481481483
2014-03-23,AS14.02,2014-03-21-2014-03-22,6.25,0,1,7.0,-0.875,0.125,0.36783580586650444,0.10848039931721154,0.027261006944444464,0.004610462962962962,0.007077042824074073,0.7,0.006496035879629632,0.024077366898148156
2014-03-24,AS14.02,2014-03-22-2014-03-23,6.4,1,0,6.375,-1.0,-0.25,0.35787042193321683,0.07012782988172991,0.021366637731481487,0.003360306712962963,0.011827581018518517,0.66,0.006082228009259261,0.016347060185185183
2014-03-31,AS14.02,2014-03-29-2014-03-30,7.2,1,0,7.125,-0.875,0.5,0.3371783319271815,0.0482655381742451,0.01882144097222222,0.004900202546296297,0.0029030324074074076,0.26,0.01355244212962963,0.10526080439814811
2014-04-01,AS14.02,2014-03-30-2014-03-31,7.4,1,0,7.1,-0.9,0.575,0.1991301162291222,0.05041196758134498,0.020788067129629634,0.013666273148148148,0.0,0.5,0.009453466435185185,0.01133730324074074
2014-04-02,AS14.02,2014-03-31-2014-04-01,6.4,1,0,7.300000000000001,-0.5,0.6000000000000001,0.20916672792666552,0.046712291644955134,0.022013495370370374,0.012903657407407407,0.001997685185185186,0.33999999999999997,0.002499658564814815,0.023011070601851858
2014-04-03,AS14.02,2014-04-01-2014-04-02,5.75,1,0,6.9,-0.4,0.30000000000000004,0.29054054699434406,0.05892109953005004,0.024681903935185184,0.002945729166666667,0.001997685185185186,0.06,0.006356655092592592,0.027512870370370382
2014-04-04,AS14.02,2014-04-02-2014-04-03,6.4,0,1,6.075,-0.425,-0.1,0.320813200854811,0.07927157408937259,0.03783480324074074,0.0025481597222222225,0.0018419791666666675,0.04,0.009087042824074073,0.0187124363425926
2014-04-05,AS14.02,2014-04-03-2014-04-04,7.4,0,1,6.075,-0.725,0.1,0.27488809825947447,0.060576793991581154,0.03706520254629629,0.0015262789351851854,0.0018419791666666675,0.1,0.007861776620370367,0.013836736111111119
2014-04-06,AS14.02,2014-04-04-2014-04-05,4.5,0,1,6.9,-0.6,0.4,0.27459503954474285,0.0967667592730787,0.029624392361111106,0.0023144155092592596,0.00224578125,0.26,0.009283634259259255,0.017816990740740734
2014-04-07,AS14.02,2014-04-05-2014-04-06,6.8,1,0,5.95,-0.5,-0.325,0.2685646213206889,0.09674707175956831,0.020451278935185183,0.0037624594907407416,0.00224578125,0.28,0.008179768518518519,0.014661296296296287
2014-04-08,AS14.02,2014-04-06-2014-04-07,6.25,1,0,5.65,-0.5,-0.325,0.17586662727847602,0.05796582752769744,0.02885127893518519,0.01388730324074074,0.0,0.12000000000000001,0.007852407407407409,0.011917436342592591
2014-04-09,AS14.02,2014-04-07-2014-04-08,7.25,1,0,6.525,-0.125,0.55,0.19923738600883178,0.060449531237008414,0.03487866898148149,0.015303454861111109,0.0,0.22,0.005390023148148148,0.015438229166666661
2014-04-10,AS14.02,2014-04-08-2014-04-09,7.25,1,0,6.75,-0.375,0.375,0.2545804428332271,0.05692464120410108,0.026165509259259256,0.005385266203703703,0.0,0.44,0.004749513888888888,0.015114583333333325
2014-04-11,AS14.02,2014-04-09-2014-04-10,6.5,0,1,7.25,-0.125,0.5,0.2539802259440917,0.0787133391160104,0.028829756944444437,0.004983379629629629,0.00303884837962963,0.26,0.0076537037037037025,0.015813188657407405
2014-04-12,AS14.02,2014-04-10-2014-04-11,6.0,0,1,6.875,-0.125,0.625,0.34261601557586496,0.079017760415596,0.029340451388888883,0.005129930555555555,0.006690057870370371,0.16,0.00807898148148148,0.01651440393518518
2014-04-13,AS14.02,2014-04-11-2014-04-12,7.2,0,1,6.25,-1.25,-0.25,0.4013915803102398,0.05479657987477603,0.022341203703703703,0.002759473379629629,0.0057471875000000006,0.26,0.00405511574074074,0.019570868055555548
2014-04-14,AS14.02,2014-04-12-2014-04-13,8.0,1,0,6.6,-1.3,-0.3,0.3340609257974214,0.033759780086025044,0.013726770833333334,0.0016218923611111108,0.0030198553240740745,0.12,0.00215,0.01356809606481481
2014-04-15,AS14.02,2014-04-13-2014-04-14,7.25,1,0,7.6,0.07500000000000001,0.7,0.23844708422746397,0.028633761565994335,0.015495925925925923,0.0010410185185185184,0.0009238773148148152,0.28,0.0027042361111111113,0.008132945601851849
2014-04-16,AS14.02,2014-04-14-2014-04-15,6.666666666666668,1,0,7.625,0.125,0.75,0.1803514666754077,0.020106076396725802,0.013127280092592591,0.0004757118055555556,0.0,0.56,0.0006679976851851853,0.005744942129629628
2014-04-17,AS14.02,2014-04-15-2014-04-16,6.5,1,0,6.958333333333334,-0.41666666666666663,0.41666666666666663,0.2634526182275204,0.004690804398722122,0.0025805381944444443,0.00014690972222222218,0.0,0.6000000000000001,0.00011376157407407404,0.0012928182870370372
