predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,travel,gsm,amusement,system
2014-03-28,AS14.07,2014-03-26-2014-03-27,8.25,0,1,6.699999999999999,0.2,0.5,0.09649698960043784,0.10936534143018506,0.05398567129629632,0.016913125,0.001478640046296297,0.6470588235294118,0.008889953703703705,0.025039728009259264
2014-03-29,AS14.07,2014-03-27-2014-03-28,7.0,0,1,7.525,0.225,0.95,0.0939000452021084,0.13132418981856772,0.05565224537037038,0.02413146990740741,0.004044334490740742,0.3235294117647059,0.014030561342592594,0.02670525462962964
2014-03-30,AS14.07,2014-03-28-2014-03-29,6.2,0,1,7.625,0.225,1.25,0.0699878480204007,0.13633545718397258,0.038931273148148156,0.019666203703703707,0.0055257233796296296,0.17647058823529413,0.04353424189814815,0.025535271990740745
2014-03-31,AS14.07,2014-03-29-2014-03-30,4.333333333333333,1,0,6.6,0.2,0.5,0.052224656903609105,0.11177383101786731,0.0351077314814815,0.0158621238425926,0.0033206134259259256,0.23529411764705882,0.03453232060185185,0.0201686574074074
2014-04-01,AS14.07,2014-03-30-2014-03-31,6.6,1,0,5.266666666666667,-0.4,0.0,0.0569697684945497,0.12689373842682,0.05275826967592594,0.020691684027777782,0.0027425115740740743,0.2647058823529412,0.025471603009259262,0.019727152777777777
2014-04-02,AS14.07,2014-03-31-2014-04-01,5.5,1,0,5.466666666666667,-1.0,0.4,0.06606416737891782,0.16138394675597,0.07169256365740741,0.01955230324074074,0.0012028703703703704,0.5,0.04948296875,0.01695302083333334
2014-04-11,AS14.07,2014-04-09-2014-04-10,3.5,0,1,6.300000000000001,-0.3,0.3,0.08487426673567977,0.11194283564885461,0.020439322916666666,0.013473107638888886,0.00012835069444444447,0.4117647058823529,0.01767650462962963,0.00940249421296296
2014-04-12,AS14.07,2014-04-10-2014-04-11,6.4,0,1,4.85,0.45,-0.5,0.08382061157796453,0.04541398727921428,0.015323217592592591,0.010304120370370366,0.0016063657407407409,0.3235294117647059,0.01080328125,0.006942656249999998
2014-04-13,AS14.07,2014-04-11-2014-04-12,6.5,0,1,4.95,0.25,-0.125,0.11090834577632706,0.09858004630439816,0.039344328703703725,0.00963906828703704,0.004246626157407407,0.3823529411764706,0.03161640046296296,0.011519172453703696
2014-04-14,AS14.07,2014-04-12-2014-04-13,6.2,1,0,6.45,-0.125,0.875,0.08472662308725143,0.13270530672674935,0.04771738425925927,0.01719199652777778,0.002768611111111111,0.5,0.04061144675925926,0.013367795138888885
