predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
2014-03-27,AS14.17,2014-03-25-2014-03-26,7.2,1,0,7.35,0.35,0.9,0.06527988284618215,0.06121376158048713,0.01733824652777778,0.0015585763888888884,0.01645328703703704,0.0,0.1,0.0281347974537037,0.004798703703703702
2014-03-28,AS14.17,2014-03-26-2014-03-27,7.2,0,1,7.2,0.30000000000000004,0.7,0.07958513245647532,0.0746802835814931,0.03817791087962963,0.0,0.017185717592592596,0.001522957175925926,0.1,0.02955113425925926,0.007835711805555555
2014-03-29,AS14.17,2014-03-27-2014-03-28,6.8,0,1,7.2,0.5,0.8,0.17083499892848783,0.08828326390159347,0.05112037037037036,0.0001743113425925926,0.015404629629629631,0.0034323900462962962,0.05,0.016362314814814816,0.006021649305555557
2014-03-30,AS14.17,2014-03-28-2014-03-29,8.0,0,1,7.0,0.6,0.8,0.23016252283544153,0.08780581019956753,0.030956359953703695,0.0001743113425925926,0.02138020833333333,0.003040491898148148,0.5,0.014301828703703699,0.005603703703703704
2014-03-31,AS14.17,2014-03-29-2014-03-30,7.25,1,0,7.4,0.8,0.8,0.10881077450899232,0.03665603010052885,0.009911811342592591,0.0,0.015310028935185184,0.0014769212962962963,0.45,0.009724201388888885,0.004076354166666666
2014-04-01,AS14.17,2014-03-30-2014-03-31,7.4,1,0,7.625,0.75,1.0,0.053159692549336106,0.037194496533936916,0.010585023148148147,0.0,0.016682204861111112,0.04776835648148148,0.0,0.00539400462962963,0.0043653993055555555
2014-04-10,AS14.17,2014-04-08-2014-04-09,6.75,1,0,7.0,0.325,1.0,0.0676484135057055,0.10016763309637707,0.027529687500000004,0.007426041666666667,0.01277157407407407,0.0031740972222222227,0.2,0.038955914351851854,0.01764079861111111
2014-04-11,AS14.17,2014-04-09-2014-04-10,7.2,0,1,6.875,0.625,1.0,0.1050026576737822,0.08589480323785989,0.029479207175925927,0.002485266203703704,0.015896145833333333,0.00253916087962963,0.0,0.03979707754629631,0.0066190856481481465
2014-04-12,AS14.17,2014-04-10-2014-04-11,7.2,0,1,6.975,0.7,1.0,0.154073766872425,0.06822009259214008,0.022429890046296298,0.0002965972222222222,0.019506336805555562,0.001817696759259259,0.0,0.020081082175925934,0.009842216435185182
2014-04-13,AS14.17,2014-04-11-2014-04-12,7.2,0,1,7.2,0.4,1.0,0.1866634260646492,0.048333721061547624,0.009356591435185184,0.0,0.014671197916666674,0.000816603009259259,0.0,0.015278559027777777,0.013046440972222219
2014-04-14,AS14.17,2014-04-12-2014-04-13,7.0,1,0,7.2,0.1,1.0,0.1208086104196343,0.0730754224486925,0.014538483796296294,0.0,0.021250271990740744,0.0011922106481481482,0.0,0.027827795138888896,0.01013216435185185
2014-04-15,AS14.17,2014-04-13-2014-04-14,7.0,1,0,7.1,0.30000000000000004,1.0,0.08038917874939874,0.055291319439808514,0.010246811342592591,0.0008614004629629629,0.016745538194444444,0.0027629629629629627,0.05,0.018058755787037042,0.006282251157407407
2014-04-16,AS14.17,2014-04-14-2014-04-15,7.2,1,0,7.0,0.6000000000000001,1.0,0.09367531162765491,0.0565110648092296,0.04007029513888889,0.000937361111111111,0.0105675,0.0020485995370370367,0.1,0.010633431712962963,0.00886435185185185
2014-04-17,AS14.17,2014-04-15-2014-04-16,7.0,1,0,7.1,0.6000000000000001,1.0,0.1068052315536286,0.08269530672579997,0.05844279513888892,0.0003957349537037038,0.014640538194444446,0.001613917824074074,0.2,0.015048564814814817,0.010335978009259256
2014-04-18,AS14.17,2014-04-16-2014-04-17,7.0,0,1,7.1,0.6000000000000001,1.0,0.11376252663466004,0.06138000001372007,0.030135491898148174,0.0003197743055555556,0.014556521990740744,0.0011360706018518519,0.25,0.011608645833333334,0.006275081018518515
