predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,travel,weather,gsm,amusement,system
2014-04-18,AS14.26,2014-04-16-2014-04-17,7.2,0,1,6.4,0.1,0.0,0.08370555496209785,0.05572566551742732,0.015869762731481475,0.029354814814814816,0.0006242766203703704,0.0,0.14285714285714285,0.0,0.1310062210648148
2014-04-19,AS14.26,2014-04-17-2014-04-18,8.0,0,1,6.6,0.3,0.30000000000000004,0.07919993311973528,0.0958613715334623,0.031695630787037035,0.05114923032407408,0.0006242766203703704,0.0,0.5,0.0,0.03544331597222225
2014-04-24,AS14.26,2014-04-22-2014-04-23,5.8,1,0,6.725,0.35,0.6,0.10165856596876037,0.08192305557015872,0.02365708912037037,0.033852569444444446,0.0,0.00010672453703703702,0.14285714285714285,6.427662037037038e-05,0.046799103009259296
2014-04-25,AS14.26,2014-04-23-2014-04-24,6.6,0,1,6.0,0.1,-0.1,0.08648177491335515,0.08117043403563681,0.029726313657407397,0.034515491898148155,0.0,0.00028634837962962967,0.2857142857142857,0.00044891203703703705,0.05105115740740743
2014-04-26,AS14.26,2014-04-24-2014-04-25,8.0,0,1,6.199999999999999,0.1,0.0,0.09359244987604477,0.09953938079652966,0.04605131365740741,0.03629750000000001,0.000794207175925926,0.0008163483796296297,0.21428571428571427,0.000641383101851852,0.08655674189814819
2014-04-27,AS14.26,2014-04-25-2014-04-26,7.8,0,1,7.3,0.6,0.7,0.19721766853194372,0.09114775463386815,0.04373066550925926,0.031999328703703714,0.0014810474537037036,0.0006007349537037037,0.2857142857142857,0.0005798379629629629,0.0489756539351852
2014-04-28,AS14.26,2014-04-26-2014-04-27,8.0,1,0,7.9,0.9,0.9,0.18144992323031756,0.048341562502362094,0.0220797974537037,0.014965266203703705,0.0012509374999999999,0.0001456134259259259,0.6428571428571428,0.0007717361111111112,0.00862825810185185
2014-04-29,AS14.26,2014-04-27-2014-04-28,6.6,1,0,7.9,0.9,0.9,0.11939557727378088,0.04634781249419407,0.017866278935185186,0.01734106481481482,0.0005640972222222222,0.0001456134259259259,0.7142857142857142,0.0018473437499999998,0.007975607638888887
2014-04-30,AS14.26,2014-04-28-2014-04-29,6.2,1,0,7.3,0.8,0.7,0.12873690436626628,0.05893792824336777,0.021045636574074076,0.025463038194444454,0.0,0.0003432465277777777,0.2857142857142857,0.0013986979166666664,0.011837905092592593
2014-05-01,AS14.26,2014-04-29-2014-04-30,6.8,1,0,6.4,0.19999999999999998,0.30000000000000004,0.09074379045403472,0.06991457755366962,0.030325781250000013,0.026163605324074076,0.0,0.0003432465277777777,0.0,0.00021745949074074072,0.01399199652777778
2014-05-02,AS14.26,2014-04-30-2014-05-01,7.2,0,1,6.5,-0.1,0.30000000000000004,0.10042600373482727,0.07576892939292723,0.0306229513888889,0.023214027777777778,0.0,0.0,0.35714285714285715,0.00021745949074074072,0.023248709490740732
2014-05-03,AS14.26,2014-05-01-2014-05-02,7.8,0,1,7.0,0.1,0.6000000000000001,0.1299264875158994,0.05949811342965673,0.016297164351851853,0.022859629629629633,0.0004190625,6.988425925925925e-05,0.35714285714285715,0.001775578703703704,0.021304305555555545
2014-05-04,AS14.26,2014-05-02-2014-05-03,7.4,0,1,7.5,0.1,0.8,0.09474311370272887,0.05008348959601587,0.01603156828703704,0.03282942708333334,0.0004190625,6.988425925925925e-05,0.21428571428571427,0.0020681944444444446,0.01127727430555555
2014-05-05,AS14.26,2014-05-03-2014-05-04,6.5,1,0,7.6,-0.1,0.6000000000000001,0.031987634082741426,0.04821517361672939,0.008516064814814815,0.04037505787037038,0.0,0.0,0.21428571428571427,0.0007414293981481482,0.009455792824074072
