,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2014-05-14,2014-05-15,2014-05-16,2014-05-17,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-28,2014-05-29,2014-05-30,2014-05-31,2014-06-01,2014-06-02,2014-06-03,2014-06-04,2014-06-05,2014-06-06
1,-1.7309635162353514,-0.19065246582031214,0.069469451904296875,0.66832504272460902,0.26786537170410174,0.46934070587158239,0.0693817138671875,-0.73254566192626935,-0.24596252441406286,-0.32707920074462926,0.068750381469726562,0.47149791717529332,0.065653800964355469,-0.097942988077800663,-0.17837333679199219,0.86932735443115217,0.065827369689941406,0.068304061889648438,0.56630897521972656
2,2014-05-23,2014-05-24,2014-05-25,2014-05-26,2014-05-27,,,,,,,,,,,,,,
3,-0.12936706542968768,0.27429409027099627,0.070773124694824219,0.068177223205566406,-0.73128013610839826,,,,,,,,,,,,,,
