,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.60234413146972621,-0.19986763000488317,-0.31345224380493164,-0.23661956787109339,-1.6217972755432131,-0.010146141052246094,1.1734843254089355,-0.20070781707763707,-0.0091097831726072442,0.55321722030639631,0.56359634399414027,0.04064712524414027,-0.11743011474609411,1.5006111462910976,0.13073253631591797,0.087835121154784979,-0.43901853561401349,-0.33430662155151403,-0.11465444564819371,-0.4645784378051756,-0.65926847457885707,-0.19033107757568324,0.22562662760416785
2,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,,,,,,,,,,,,,,,,,
3,0.97139987945556605,-0.19162368774414062,-0.19136791229248029,-0.68712825775146502,0.42880134582519513,0.70266628265380859,,,,,,,,,,,,,,,,,
