,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-1.0268130302429199,0.18086547851562518,0.97161483764648438,0.97152042388916016,-0.62839946746826136,0.22627973556518555,-0.82816867828369123,0.97154712677001953,-0.42856063842773473,-0.82597188949584943,-0.2242500305175783,0.17248029708862322,0.77212505340576154,0.37164249420166051,-0.52729988098144531
2,2014-04-24,2014-04-25,2014-04-26,2014-04-27,,,,,,,,,,,
3,-1.2249118804931642,-0.32805051803588903,0.97321987152099609,0.77143363952636701,,,,,,,,,,,
