,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,-0.44447860717773402,-0.06669349670410174,-1.0445156097412109,0.085912704467773438,-0.30951824188232457,-0.035424232482910156,-0.68641815185546839,0.87461566925048828,0.2571868896484375,0.20343627929687536,-1.1106014251708984,-0.22613239288330078,-0.60191307067871058,-0.79342632293701154,-0.090449523925781428,-0.58778095245361328,-0.60651302337646484,-0.29693832397460973,-0.28019828796386737,0.58106784820556623,-0.009098052978515625,0.43205223083496058,0.14221229553222692,0.42084751129150355,0.41443691253662074,-0.059490966796874822,0.43396339416503871,0.24242019653320312,0.39683876037597621,-0.25548648834228516,0.59071140289306623,0.79680347442626953,0.34198913574218714,0.75764656066894531,0.73910808563232422
2,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.38458290100097692,0.41129531860351598,0.14356460571289098,-0.24383735656738281,0.010876655578613281,0.77908515930175781,-0.059582519531249822,-0.84919795989990199,0.080061149597168146,,,,,,,,,,,,,,,,,,,,,,,,,,
