,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02
1,-0.92764695485432824,0.20766859054565412,-0.1132969856262207,0.38617515563964844,-0.22663078308105433,-0.59766721725463867,-0.98945178985595739,-0.56897735595703125,-0.12324190139770508,-0.59701251983642578,-1.199971771240234,-0.57302427291870117,-0.81060953140258807,-0.1869531631469723,-0.35581254959106445,-0.38660984039306623,0.38616609573364258,-0.020156764984131215,0.6391453742980957,0.37143516540527344,0.18244104385375959,0.58528108596801776,0.37521028518676758,0.63604497909545898,-0.016645812988281605,0.64329195022583008,-1.2261706352233883,0.64587421417236346,0.1128077507019043,0.57997055053710955,1.3801388740539551,0.36294031143188477,0.37277698516845703,0.3821711540222168,1.3729133605957031
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.13604354858398438,0.39297819137573242,-0.21364221572875941,0.58123703002929705,-0.019961738586426137,0.38622760772705078,0.3876957893371582,-0.21997556686401332,0.39540243148803711,,,,,,,,,,,,,,,,,,,,,,,,,,
