,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19
1,-0.066860675811767578,-0.1197967529296875,-0.10490655899047852,0.015113353729248047,0.1299044609069826,0.072086811065673828,0.1416689872741701,-0.043380260467529297,0.27502050399780309,0.07026405334472674,0.09683103561401385,-0.031216335296631037,0.0047898292541503906,0.091178131103515803,-0.094927310943603516,0.34854784011840856,-0.064701080322265625,0.066327571868896484,-0.057845115661621094,-0.11426305770874023,-0.7016168594360348,-0.33247137069702148,0.40057992935180664
2,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,,,,,,,,,,,,,,,,,
3,0.10648126602172869,0.12046737670898455,0.11380548477172869,0.70985012054443342,-0.87505083084106428,0.36750059127807599,,,,,,,,,,,,,,,,,
