,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,0.27212810516357422,-0.77821617126464826,0.77343559265136719,0.82150011062622053,1.2714710235595703,1.0213527679443359,0.77138042449951172,0.021403312683105469,0.62184867858886683,-0.7784970283508299,0.62315950393676722,0.27150154113769531,0.52156972885131836,-0.9781951904296875,-1.1768891334533693,-0.97586822509765625,-1.4765529632568359,0.025790691375732422,-0.37820806503295934,1.0219192504882812,-0.72856760025024414,-0.47701835632324219,-0.37781038284301793,-0.64467446009318152,0.22247619628906268,0.27168941497802734,1.0216751098632812
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,,,,,,,,,,,,,,,,,,,,
3,-0.17843217849731463,-0.7781465530395506,0.22296018600463885,-0.47831916809082031,-0.97751092910766602,-0.13600893020629901,0.022006511688232422,,,,,,,,,,,,,,,,,,,,
