,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21
1,-0.18972177505493182,-0.89152288436889648,0.072184848785400213,0.049751758575439453,-0.72078847885131836,0.49106874465942418,0.52958822250366211,-0.016724109649658203,-0.64886379241943359,-0.053198337554931641,-0.25587018330891809,0.063978672027587891,0.55254316329956055,-0.16347188949584979,0.21018152236938459,-0.13118810653686541,-0.035335254669189631,0.23928565979003924,-0.54951200485229457,-0.080875873565673828,0.57263708114624023,0.61572942733764613,0.43183555603027379
2,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,,,,,,,,,,,,,,,,,
3,0.07781219482421875,0.026221752166748047,0.049465656280517578,-0.10716648101806658,0.28834295272827148,0.80930519104003906,,,,,,,,,,,,,,,,,
