,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.36747636795043981,0.027781963348388672,0.011583328247070312,0.21582384109497088,0.80912809371948224,0.0017781257629394531,-0.19193477630615252,-0.77769784927368146,0.10081338882446289,-0.2315058708190918,0.023185253143310547,-0.49383306503295898,0.017990589141845703,0.0035243034362792969,0.40468492507934606,-0.19661207199096697,0.00876617431640625,0.0092549324035644531,0.011068820953369141,0.0067019462585449219,0.40440597534179723,0.20385665893554705,0.0071930885314941406
2,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,,,,,,,,,,,,,,,,,
3,-0.19200630187988299,0.81042175292968732,1.0023512840270996,-0.59942541122436488,0.023842811584472656,0.012511730194091797,,,,,,,,,,,,,,,,,
